Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,72.16,72.16,72.16,72.16,72.16,72.16,72.16,72.16,72.16,72.16,BGRENERGY
Reserves,1042.41,1147.38,1231.61,1272.13,1260.69,1305.49,1333.08,1333.91,1345.06,990.94,BGRENERGY
Borrowings,1768.12,2622.1,2019.16,2117.43,2303.04,2001.1,2228.06,2259.19,2143.31,1942.59,BGRENERGY
Other Liabilities,2969.72,2637.65,2994.68,2734.49,2703.84,2807.99,2829.67,2840.12,2555.06,2290.75,BGRENERGY
Total,5852.41,6479.29,6317.61,6196.21,6339.73,6186.74,6462.97,6505.38,6115.59,5296.44,BGRENERGY
Net Block,193.9,202.93,194.41,177.71,179.0,172.42,177.79,177.15,163.43,130.2,BGRENERGY
Capital Work in Progress,4.51,7.35,3.64,5.01,0.45,,,,,,BGRENERGY
Investments,235.85,363.71,363.61,363.61,363.69,364.02,364.08,364.06,359.35,359.71,BGRENERGY
Other Assets,5418.15,5905.3,5755.95,5649.88,5796.59,5650.3,5921.1,5964.17,5592.81,4806.53,BGRENERGY
Total,5852.41,6479.29,6317.61,6196.21,6339.73,6186.74,6462.97,6505.38,6115.59,5296.44,BGRENERGY
Receivables,2615.59,2860.0,2755.84,2415.63,2627.02,2163.68,2998.64,2891.44,880.52,807.59,BGRENERGY
Inventory,29.56,29.89,50.41,41.16,23.48,61.13,44.35,37.17,43.73,47.11,BGRENERGY
Cash & Bank,758.23,915.16,661.58,764.88,480.82,504.18,346.83,376.53,361.53,331.87,BGRENERGY
No. of Equity Shares,72161560.0,72161560.0,72161560.0,72161560.0,72161560.0,72161560.0,72161560.0,72161560.0,72161560.0,72161560.0,BGRENERGY
New Bonus Shares,,,,,,,,,,,BGRENERGY
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,BGRENERGY
