Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,KUANTUM
Reserves,55.16,67.95,99.57,532.33,552.19,612.02,682.66,757.86,823.0,808.53,KUANTUM
Borrowings,201.65,202.55,146.75,194.16,212.64,302.0,291.29,364.56,543.3,658.96,KUANTUM
Other Liabilities,59.81,93.49,124.1,121.13,129.53,88.32,138.74,153.12,174.4,138.11,KUANTUM
Total,325.35,372.72,379.15,856.35,903.09,1011.07,1121.42,1284.27,1549.43,1614.33,KUANTUM
Net Block,233.98,223.38,264.95,673.22,686.98,771.84,824.51,978.33,1033.53,1435.72,KUANTUM
Capital Work in Progress,12.14,37.3,0.29,26.09,50.06,41.54,84.38,55.07,309.59,20.55,KUANTUM
Investments,,,,,,,,,,,KUANTUM
Other Assets,79.23,112.04,113.91,157.04,166.05,197.69,212.53,250.87,206.31,158.06,KUANTUM
Total,325.35,372.72,379.15,856.35,903.09,1011.07,1121.42,1284.27,1549.43,1614.33,KUANTUM
Receivables,19.98,28.77,34.89,44.37,36.1,34.35,32.0,33.48,14.33,33.08,KUANTUM
Inventory,32.76,46.3,44.33,47.98,53.04,60.88,74.48,63.57,92.38,52.4,KUANTUM
Cash & Bank,2.65,4.11,3.57,24.04,6.8,35.9,48.12,65.69,19.49,16.12,KUANTUM
No. of Equity Shares,8726363.0,8726363.0,8726400.0,8726363.0,8726363.0,8726363.0,8726363.0,8726363.0,8726363.0,87263630.0,KUANTUM
New Bonus Shares,,,,,,,,,,,KUANTUM
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,KUANTUM
