Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,234.21,254.02,275.28,400.41,400.41,400.41,564.91,564.91,701.05,4052.67,PSB
Reserves,3814.74,4150.08,4536.0,5195.76,5569.81,5742.06,5617.77,5136.49,4895.34,4310.35,PSB
Borrowings,66506.31,73181.55,87035.2,89762.95,94088.97,88498.6,105409.15,101271.6,92880.6,98751.73,PSB
Other Liabilities,2350.01,2892.25,2662.68,2394.29,2522.23,2002.37,2167.42,2009.05,2026.82,3367.13,PSB
Total,72905.27,80477.9,94509.16,97753.41,102581.42,96643.44,113759.25,108982.05,100503.81,110481.88,PSB
Net Block,808.38,844.13,1002.72,994.83,1133.44,1095.43,1082.6,1230.38,1240.83,1584.91,PSB
Capital Work in Progress,,,,,,,,,,,PSB
Investments,20064.13,22542.48,28294.11,24006.56,27645.04,27948.5,32981.76,26172.93,24552.1,32022.77,PSB
Other Assets,52032.76,57091.29,65212.33,72752.02,73802.94,67599.51,79694.89,81578.74,74710.88,76874.2,PSB
Total,72905.27,80477.9,94509.16,97753.41,102581.42,96643.44,113759.25,108982.05,100503.81,110481.88,PSB
Receivables,,,,,,,,,,,PSB
Inventory,,,,,,,,,,,PSB
Cash & Bank,4315.42,4079.21,6324.84,4219.51,4902.57,4589.78,7132.69,6618.22,9578.25,8339.45,PSB
No. of Equity Shares,234208000.0,254021189.0,275284212.0,400411027.0,400411027.0,400411027.0,564912284.0,564912284.0,701053096.0,4052667964.0,PSB
New Bonus Shares,,,,,,,,,,,PSB
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,PSB
