Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,101.93,175.95,167.15,155.95,108.9,142.1,88.61,77.37,97.71,128.62,ABMINTLLTD
Raw Material Cost,102.77,166.3,166.72,154.65,105.63,141.17,83.24,85.26,101.79,110.28,ABMINTLLTD
Change in Inventory,2.12,-8.15,,,,3.39,-3.39,7.4,3.26,-6.01,ABMINTLLTD
Power and Fuel,,,,,,,,,,,ABMINTLLTD
Other Mfr. Exp,0.02,0.02,0.01,0.01,0.01,,0.2,,0.03,0.01,ABMINTLLTD
Employee Cost,0.59,0.65,0.72,0.71,0.75,0.76,0.95,0.91,0.86,0.77,ABMINTLLTD
Selling and admin,0.36,0.56,0.35,0.38,1.6,0.69,0.31,0.33,0.35,0.4,ABMINTLLTD
Other Expenses,0.44,0.72,0.26,0.29,0.21,2.14,0.17,0.39,0.11,0.08,ABMINTLLTD
Other Income,0.72,1.69,1.77,1.59,0.81,0.7,0.25,0.42,0.68,0.95,ABMINTLLTD
Depreciation,0.11,0.1,0.09,0.21,0.2,0.24,0.23,0.19,0.79,0.07,ABMINTLLTD
Interest,,,0.05,0.23,0.16,0.26,0.14,0.5,0.34,0.08,ABMINTLLTD
Profit before tax,0.48,1.14,0.72,1.06,1.15,0.93,0.23,-2.39,-2.62,11.87,ABMINTLLTD
Tax,0.16,0.4,0.24,0.4,0.39,0.31,0.45,-0.62,2.16,1.7,ABMINTLLTD
Net profit,0.32,0.75,0.48,0.66,0.76,0.62,-0.22,-1.77,-4.78,10.17,ABMINTLLTD
