Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,13.43,23.37,26.7,32.97,38.34,64.06,67.5,81.58,86.59,106.13,SURYODAY
Reserves,15.26,40.75,60.79,98.98,159.2,436.51,472.26,798.79,979.64,1490.77,SURYODAY
Borrowings,35.11,47.06,298.38,594.17,956.04,1043.64,1467.35,2717.66,4113.33,4922.3,SURYODAY
Other Liabilities,11.08,92.1,13.79,30.69,38.93,60.0,156.39,163.17,184.96,192.78,SURYODAY
Total,74.88,203.28,399.66,756.81,1192.51,1604.21,2163.5,3761.2,5364.52,6711.98,SURYODAY
Net Block,0.36,0.71,1.04,1.69,2.43,5.85,12.71,17.59,30.49,34.95,SURYODAY
Capital Work in Progress,0.05,,,,,1.93,0.83,1.39,8.24,8.27,SURYODAY
Investments,,2.14,0.88,0.88,0.12,593.93,311.34,664.39,808.2,1873.7,SURYODAY
Other Assets,74.47,200.43,397.74,754.24,1189.96,1002.5,1838.62,3077.83,4517.59,4795.06,SURYODAY
Total,74.88,203.28,399.66,756.81,1192.51,1604.21,2163.5,3761.2,5364.52,6711.98,SURYODAY
Receivables,27.97,91.15,,,,,,,,,SURYODAY
Inventory,,,,,,,,,,,SURYODAY
Cash & Bank,21.43,56.75,75.4,167.61,172.58,133.92,207.16,276.36,837.6,596.64,SURYODAY
No. of Equity Shares,13426000.0,23369379.0,26702713.0,32969302.0,38335221.0,64064690.0,67496672.0,81582482.0,86594131.0,106130826.0,SURYODAY
New Bonus Shares,,,,,,,,,,,SURYODAY
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SURYODAY
