Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,8.79,8.3,8.5,52.77,52.8,62.31,67.88,68.46,69.09,69.31,NEWGEN
Reserves,76.19,111.12,167.16,148.39,164.77,185.38,331.83,415.52,457.84,564.18,NEWGEN
Borrowings,7.15,,39.23,44.58,58.83,68.44,62.63,67.73,108.0,15.67,NEWGEN
Other Liabilities,36.53,39.36,50.44,72.49,102.76,98.27,125.13,157.48,170.92,193.8,NEWGEN
Total,128.66,158.78,265.33,318.23,379.16,414.4,587.47,709.19,805.85,842.96,NEWGEN
Net Block,14.0,18.01,18.69,22.41,56.32,61.15,67.54,68.07,126.67,199.86,NEWGEN
Capital Work in Progress,3.02,2.87,2.87,4.76,6.05,11.08,16.59,83.21,90.73,,NEWGEN
Investments,5.95,7.59,62.59,67.37,52.1,57.74,59.4,60.88,90.28,97.38,NEWGEN
Other Assets,105.69,130.31,181.18,223.69,264.69,284.43,443.94,497.03,498.17,545.72,NEWGEN
Total,128.66,158.78,265.33,318.23,379.16,414.4,587.47,709.19,805.85,842.96,NEWGEN
Receivables,88.08,100.56,134.18,172.92,194.38,185.88,203.93,236.85,238.13,175.41,NEWGEN
Inventory,0.09,0.04,,,,,,,,,NEWGEN
Cash & Bank,0.65,9.55,18.98,15.4,20.1,28.19,135.21,154.95,122.75,198.73,NEWGEN
No. of Equity Shares,8794800.0,8298570.0,8499830.0,52768920.0,52799872.0,62313000.0,67884100.0,69585701.0,69955701.0,69955701.0,NEWGEN
New Bonus Shares,,,,43974100.0,,,,,,,NEWGEN
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NEWGEN
