Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,11.64,11.64,11.64,11.64,11.64,11.64,11.64,11.64,11.64,11.64,GTNTEX
Reserves,20.5,16.94,18.89,15.64,8.3,92.68,90.72,91.42,82.26,49.17,GTNTEX
Borrowings,75.52,75.07,69.31,75.49,66.0,56.25,59.78,55.73,64.27,70.98,GTNTEX
Other Liabilities,45.64,45.88,54.67,28.7,49.25,51.72,59.22,56.81,40.18,24.04,GTNTEX
Total,153.3,149.53,154.51,131.47,135.19,212.29,221.36,215.6,198.35,155.83,GTNTEX
Net Block,66.44,60.09,56.7,50.71,46.61,134.66,129.31,124.54,121.63,118.2,GTNTEX
Capital Work in Progress,,,,,,,,0.28,,,GTNTEX
Investments,19.85,19.85,19.85,19.85,19.65,19.65,19.65,19.65,19.65,19.65,GTNTEX
Other Assets,67.01,69.59,77.96,60.91,68.93,57.98,72.4,71.13,57.07,17.98,GTNTEX
Total,153.3,149.53,154.51,131.47,135.19,212.29,221.36,215.6,198.35,155.83,GTNTEX
Receivables,13.9,16.25,22.45,12.93,16.67,13.71,12.21,14.14,10.96,2.24,GTNTEX
Inventory,40.77,38.71,38.91,36.13,38.56,32.09,47.77,42.97,26.69,9.21,GTNTEX
Cash & Bank,4.95,5.48,6.21,1.42,3.22,3.51,3.01,2.57,6.72,2.03,GTNTEX
No. of Equity Shares,11640478.0,11640478.0,11640478.0,11640478.0,11640478.0,11640478.0,11640478.0,11640478.0,11640478.0,11640478.0,GTNTEX
New Bonus Shares,,,,,,,,,,,GTNTEX
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,GTNTEX
