Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1766.44,2554.22,3261.78,3690.46,4192.47,4659.55,5479.23,6991.97,8652.63,9519.37,CHOLAFIN
Raw Material Cost,,,,,,,,,,,CHOLAFIN
Change in Inventory,,,,,,,,,,,CHOLAFIN
Power and Fuel,3.76,6.24,5.22,7.38,7.66,9.08,,,,,CHOLAFIN
Other Mfr. Exp,127.34,174.65,0.56,0.59,1.4,2.2,2.08,2.97,28.5,36.43,CHOLAFIN
Employee Cost,110.8,153.49,187.87,222.44,254.7,403.43,537.37,591.36,655.86,750.45,CHOLAFIN
Selling and admin,112.03,139.55,346.19,337.34,404.62,418.16,330.22,227.65,201.03,164.48,CHOLAFIN
Other Expenses,113.63,199.63,378.07,476.06,582.12,452.97,499.5,703.16,1481.87,1855.07,CHOLAFIN
Other Income,-11.69,1.46,1.06,0.14,0.91,0.78,0.32,0.54,0.13,-0.29,CHOLAFIN
Depreciation,8.9,20.31,23.63,29.18,21.33,38.11,49.68,55.48,107.54,98.3,CHOLAFIN
Interest,988.18,1411.01,1771.09,1960.39,2050.78,2230.8,2659.33,3588.74,4592.23,4575.91,CHOLAFIN
Profit before tax,290.11,450.8,550.21,657.22,870.77,1105.58,1401.37,1823.15,1585.73,2038.44,CHOLAFIN
Tax,117.57,144.26,186.2,222.06,302.32,386.84,483.07,637.0,533.36,523.53,CHOLAFIN
Net profit,172.54,306.55,364.01,435.16,568.45,718.74,918.3,1186.15,1052.37,1514.91,CHOLAFIN
