Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,130.91,150.39,161.62,174.32,62.35,127.99,170.8,243.64,133.98,169.13,GRAUWEIL
Expenses,109.86,127.72,136.13,146.89,58.03,106.42,135.81,203.72,105.64,143.22,GRAUWEIL
Other Income,5.99,2.73,5.18,6.37,2.91,2.02,2.45,7.36,2.98,3.37,GRAUWEIL
Depreciation,4.43,4.51,5.06,4.95,4.74,4.56,3.38,5.65,4.61,4.96,GRAUWEIL
Interest,0.33,0.33,0.27,1.67,0.26,0.53,1.13,0.23,0.32,0.31,GRAUWEIL
Profit before tax,22.28,20.56,25.34,27.18,2.23,18.5,32.93,41.4,26.39,24.01,GRAUWEIL
Tax,6.85,0.47,7.11,5.14,0.85,4.67,8.32,11.58,7.08,6.04,GRAUWEIL
Net profit,15.43,20.09,18.23,22.04,1.38,13.83,24.61,29.82,19.31,17.97,GRAUWEIL
Operating Profit,21.05,22.67,25.49,27.43,4.32,21.57,34.99,39.92,28.34,25.91,GRAUWEIL
