Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,12.55,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,WSTCSTPAPR
Reserves,556.98,584.55,583.45,584.56,503.36,625.94,825.8,1090.31,1282.32,1285.23,WSTCSTPAPR
Borrowings,1263.66,1080.63,1066.08,910.43,743.9,443.96,315.26,356.74,739.62,628.21,WSTCSTPAPR
Other Liabilities,281.1,279.19,431.72,417.07,470.21,447.77,436.22,455.15,363.12,367.94,WSTCSTPAPR
Total,2114.29,1957.58,2094.46,1925.27,1730.68,1530.88,1590.49,1915.41,2398.27,2294.59,WSTCSTPAPR
Net Block,1456.79,1317.67,1242.74,1146.69,1085.92,1001.06,1035.28,985.08,905.76,828.21,WSTCSTPAPR
Capital Work in Progress,4.57,2.64,4.92,2.3,3.35,6.01,3.22,37.04,55.32,24.69,WSTCSTPAPR
Investments,46.71,46.71,46.71,46.71,0.87,0.83,1.02,222.66,912.13,912.15,WSTCSTPAPR
Other Assets,606.22,590.56,800.09,729.57,640.54,522.98,550.97,670.63,525.06,529.54,WSTCSTPAPR
Total,2114.29,1957.58,2094.46,1925.27,1730.68,1530.88,1590.49,1915.41,2398.27,2294.59,WSTCSTPAPR
Receivables,72.85,82.36,100.92,124.99,118.04,128.31,118.93,162.63,101.41,125.58,WSTCSTPAPR
Inventory,313.29,300.7,487.94,483.25,375.05,282.67,342.89,427.53,324.19,240.47,WSTCSTPAPR
Cash & Bank,14.13,5.78,9.13,13.13,12.62,23.28,9.74,5.37,3.94,8.09,WSTCSTPAPR
No. of Equity Shares,62748908.0,66048908.0,66048908.0,66048908.0,66048908.0,66048908.0,66048908.0,66048908.0,66048908.0,66048908.0,WSTCSTPAPR
New Bonus Shares,,,,,,,,,,,WSTCSTPAPR
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,WSTCSTPAPR
