Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,106.07,166.73,244.85,275.73,276.21,372.96,494.74,654.32,525.51,583.31,SALASAR
Raw Material Cost,66.23,124.87,189.67,194.3,180.11,259.46,355.39,461.41,322.91,362.65,SALASAR
Change in Inventory,-1.67,2.04,14.14,1.57,-4.74,25.5,19.01,8.04,-17.51,13.65,SALASAR
Power and Fuel,3.45,4.16,6.61,6.43,3.96,5.13,35.06,14.52,10.51,10.78,SALASAR
Other Mfr. Exp,15.36,16.61,21.22,28.27,40.99,70.62,20.63,63.76,68.47,107.15,SALASAR
Employee Cost,3.21,4.55,5.71,7.92,8.84,10.22,22.96,28.03,31.03,30.57,SALASAR
Selling and admin,9.79,10.08,19.16,21.47,14.41,17.54,23.7,20.69,22.22,24.6,SALASAR
Other Expenses,11.98,-0.68,0.39,-0.12,0.02,3.04,1.99,1.06,1.5,5.12,SALASAR
Other Income,18.04,0.07,0.16,-1.89,0.15,0.82,1.49,0.86,1.71,10.15,SALASAR
Depreciation,0.36,0.39,0.56,1.94,1.2,1.25,3.86,4.6,4.99,5.61,SALASAR
Interest,5.04,4.25,6.95,6.46,6.01,5.79,8.42,16.32,20.57,17.59,SALASAR
Profit before tax,7.02,4.61,8.88,8.74,16.08,26.23,43.23,52.83,27.51,43.04,SALASAR
Tax,0.55,1.57,3.38,4.13,5.89,9.52,13.61,19.88,5.43,13.7,SALASAR
Net profit,6.46,3.05,5.5,4.61,10.2,16.71,29.63,32.96,22.08,29.34,SALASAR
