Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,DREDGECORP
Reserves,1353.73,1367.69,1395.41,1446.32,1473.83,1492.62,1516.1,1546.86,1542.24,1374.12,DREDGECORP
Borrowings,260.9,720.92,1257.4,1039.95,1013.29,817.78,809.48,652.02,552.1,426.58,DREDGECORP
Other Liabilities,221.41,355.85,426.92,270.21,318.84,333.32,295.58,236.24,348.95,462.3,DREDGECORP
Total,1864.04,2472.46,3107.73,2784.48,2833.96,2671.72,2649.16,2463.12,2471.29,2291.0,DREDGECORP
Net Block,533.21,1007.78,2187.75,1871.34,1927.63,1807.53,1816.62,1718.56,1654.29,1608.96,DREDGECORP
Capital Work in Progress,48.41,22.62,,1.02,38.37,26.0,42.84,7.75,8.28,12.19,DREDGECORP
Investments,30.0,30.0,30.0,30.0,3.75,3.75,3.75,3.75,,,DREDGECORP
Other Assets,1252.42,1412.06,889.98,882.12,864.21,834.44,785.95,733.06,808.72,669.85,DREDGECORP
Total,1864.04,2472.46,3107.73,2784.48,2833.96,2671.72,2649.16,2463.12,2471.29,2291.0,DREDGECORP
Receivables,365.85,472.28,365.49,373.05,342.16,284.21,238.09,255.02,251.43,201.74,DREDGECORP
Inventory,101.35,122.81,123.34,117.62,138.66,199.72,195.9,190.24,211.42,180.13,DREDGECORP
Cash & Bank,78.31,28.35,56.53,117.84,131.69,70.12,82.12,88.79,70.18,48.59,DREDGECORP
No. of Equity Shares,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,DREDGECORP
New Bonus Shares,,,,,,,,,,,DREDGECORP
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,DREDGECORP
