Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2013-12-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,12.06,12.06,19.0,25.77,113.34,126.79,145.48,146.09,147.51,147.68,QUESS
Reserves,19.49,27.51,63.83,234.91,219.69,1130.54,2215.99,2474.96,2170.97,2076.81,QUESS
Borrowings,25.47,55.81,30.67,168.23,263.0,534.83,727.68,569.65,924.79,375.38,QUESS
Other Liabilities,100.4,125.94,173.81,200.33,365.17,403.34,502.95,578.93,635.64,663.25,QUESS
Total,157.42,221.32,287.31,629.24,961.2,2195.5,3592.1,3769.63,3878.91,3263.12,QUESS
Net Block,0.88,1.38,2.45,106.95,102.97,754.05,782.35,762.63,458.89,412.35,QUESS
Capital Work in Progress,,,,,0.86,8.52,2.16,5.31,0.24,7.02,QUESS
Investments,37.94,37.94,105.6,4.6,16.88,190.42,798.92,724.77,1203.61,1114.46,QUESS
Other Assets,118.6,182.0,179.26,517.69,840.49,1242.51,2008.67,2276.92,2216.17,1729.29,QUESS
Total,157.42,221.32,287.31,629.24,961.2,2195.5,3592.1,3769.63,3878.91,3263.12,QUESS
Receivables,50.68,82.55,44.91,215.56,323.98,305.93,539.86,538.18,474.91,497.09,QUESS
Inventory,,,,0.44,1.32,5.46,6.51,10.87,10.25,7.57,QUESS
Cash & Bank,19.88,19.43,21.26,70.69,86.91,384.69,643.67,415.75,426.63,161.92,QUESS
No. of Equity Shares,12059608.0,12060000.0,18997000.0,25774000.0,113335056.0,126790961.0,145484178.0,146084833.0,147510694.0,147678864.0,QUESS
New Bonus Shares,,,,,85001292.0,,,,,,QUESS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,QUESS
