Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,7.44,7.4,9.37,9.37,0.96,3.09,5.64,5.1,3.88,6.23,TGBHOTELS
Expenses,6.75,6.39,8.48,27.56,1.98,2.64,6.29,6.83,4.01,11.66,TGBHOTELS
Other Income,0.46,0.23,0.41,19.21,0.08,-3.67,0.44,0.87,0.26,-9.29,TGBHOTELS
Depreciation,0.49,0.49,0.49,1.6,0.76,0.76,0.76,-0.29,0.35,0.62,TGBHOTELS
Interest,0.31,0.34,0.31,0.28,0.25,0.39,0.26,0.24,0.23,0.41,TGBHOTELS
Profit before tax,0.35,0.41,0.5,-0.86,-1.95,-4.37,-1.23,-0.81,-0.45,-15.75,TGBHOTELS
Tax,,,,-0.44,,,,-0.12,,,TGBHOTELS
Net profit,0.35,0.42,0.51,-0.41,-1.95,-4.37,-1.23,-0.69,-0.45,-15.76,TGBHOTELS
Operating Profit,0.69,1.01,0.89,-18.19,-1.02,0.45,-0.65,-1.73,-0.13,-5.43,TGBHOTELS
