Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,1422.97,1323.86,1633.44,1380.68,1061.63,1639.7,2017.43,2210.53,1671.49,1662.26,ESCORTS
Expenses,1280.56,1197.15,1421.18,1186.24,942.02,1338.85,1653.37,1865.82,1438.26,1452.16,ESCORTS
Other Income,16.7,11.83,26.73,27.77,29.84,37.56,47.22,39.94,47.22,63.86,ESCORTS
Depreciation,24.11,26.0,26.67,27.77,26.43,27.36,31.47,30.44,31.36,32.91,ESCORTS
Interest,5.86,3.85,2.91,2.84,1.93,3.21,3.27,2.57,2.95,3.61,ESCORTS
Profit before tax,129.14,108.69,209.41,191.6,121.09,307.84,376.54,351.64,246.14,237.44,ESCORTS
Tax,41.65,4.09,56.36,51.2,28.93,77.93,95.89,80.3,60.94,60.72,ESCORTS
Net profit,87.49,104.6,153.05,140.4,92.16,229.91,280.65,271.34,185.2,176.72,ESCORTS
Operating Profit,142.41,126.71,212.26,194.44,119.61,300.85,364.06,344.71,233.23,210.1,ESCORTS
