Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,ALKYLAMINE
Reserves,78.68,96.65,129.98,164.61,189.26,235.36,286.95,354.79,526.39,782.12,ALKYLAMINE
Borrowings,123.41,146.01,150.65,134.56,111.45,120.06,181.26,165.33,86.58,47.5,ALKYLAMINE
Other Liabilities,61.03,79.06,97.57,92.65,95.47,146.57,158.63,218.19,160.21,305.5,ALKYLAMINE
Total,273.33,331.93,388.41,402.03,406.39,512.2,637.05,748.52,783.39,1145.33,ALKYLAMINE
Net Block,122.34,126.1,154.8,150.54,187.13,220.09,355.17,376.43,423.48,458.04,ALKYLAMINE
Capital Work in Progress,5.64,8.93,2.59,31.07,16.14,34.76,18.4,43.15,44.88,137.62,ALKYLAMINE
Investments,2.34,2.34,2.26,2.26,2.26,1.44,1.44,1.44,,30.24,ALKYLAMINE
Other Assets,143.01,194.56,228.76,218.16,200.86,255.91,262.04,327.5,315.03,519.43,ALKYLAMINE
Total,273.33,331.93,388.41,402.03,406.39,512.2,637.05,748.52,783.39,1145.33,ALKYLAMINE
Receivables,60.36,75.97,89.8,98.93,90.3,97.34,123.78,152.63,164.22,227.99,ALKYLAMINE
Inventory,49.73,72.69,82.72,70.54,63.16,111.41,85.18,105.69,83.67,121.9,ALKYLAMINE
Cash & Bank,11.07,15.44,22.86,7.86,4.27,2.96,3.23,20.17,32.26,126.04,ALKYLAMINE
No. of Equity Shares,10206196.0,10206196.0,10206000.0,20404192.0,20404192.0,20396392.0,20396392.0,20396392.0,20396392.0,20412711.0,ALKYLAMINE
New Bonus Shares,,,,,,,,,,,ALKYLAMINE
Face value,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,ALKYLAMINE
