Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.42,10.42,10.42,10.42,10.42,9.98,9.98,9.98,9.98,8.06,CORALFINAC
Reserves,32.12,47.37,52.88,62.01,67.16,134.96,134.03,117.52,107.09,119.04,CORALFINAC
Borrowings,,,,,,,,,,,CORALFINAC
Other Liabilities,13.38,7.67,6.67,10.58,11.96,6.2,5.22,5.7,7.92,7.93,CORALFINAC
Total,55.92,65.46,69.97,83.01,89.54,151.14,149.23,133.2,124.99,135.03,CORALFINAC
Net Block,2.84,2.79,2.65,2.6,2.45,12.57,12.36,12.21,12.09,18.11,CORALFINAC
Capital Work in Progress,,0.37,2.42,3.85,5.7,6.69,3.69,4.69,5.06,5.08,CORALFINAC
Investments,11.72,14.0,20.63,25.27,31.31,93.22,89.19,58.82,47.85,79.38,CORALFINAC
Other Assets,41.36,48.3,44.27,51.29,50.08,38.66,43.99,57.48,59.99,32.46,CORALFINAC
Total,55.92,65.46,69.97,83.01,89.54,151.14,149.23,133.2,124.99,135.03,CORALFINAC
Receivables,4.54,1.1,0.5,0.11,0.56,0.73,0.76,1.03,1.97,2.23,CORALFINAC
Inventory,29.52,19.31,16.85,12.82,12.09,11.61,13.02,12.75,12.04,10.5,CORALFINAC
Cash & Bank,0.79,15.7,6.21,9.75,4.81,3.97,5.13,3.83,4.75,3.15,CORALFINAC
No. of Equity Shares,10858900.0,10858900.0,10858900.0,9975800.0,9975800.0,9975800.0,49879000.0,49879000.0,49879000.0,40302225.0,CORALFINAC
New Bonus Shares,,,,,,,,,,,CORALFINAC
Face value,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,CORALFINAC
