Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,226.0,216.16,228.08,232.82,241.12,251.19,274.44,273.52,252.39,72.58,ASIANHOTNR
Raw Material Cost,26.72,27.11,29.37,29.44,31.66,31.46,36.32,38.67,36.72,11.36,ASIANHOTNR
Change in Inventory,,,,,,,,,,,ASIANHOTNR
Power and Fuel,12.87,14.83,16.22,18.47,26.11,14.65,16.58,14.61,15.72,11.45,ASIANHOTNR
Other Mfr. Exp,20.25,15.19,21.26,21.96,11.89,19.96,22.65,22.77,21.68,14.51,ASIANHOTNR
Employee Cost,55.28,55.43,55.62,56.2,57.85,57.68,63.92,65.24,69.12,36.04,ASIANHOTNR
Selling and admin,44.01,41.91,42.0,60.42,41.26,39.75,46.79,44.8,46.81,14.77,ASIANHOTNR
Other Expenses,3.62,3.22,27.88,2.44,1.13,4.63,3.76,5.28,7.45,4.4,ASIANHOTNR
Other Income,49.63,50.26,40.77,30.96,45.91,9.76,31.11,8.16,14.56,-567.31,ASIANHOTNR
Depreciation,11.49,11.96,11.43,26.54,22.71,21.22,19.96,19.26,17.93,16.82,ASIANHOTNR
Interest,46.9,52.32,73.42,93.64,117.05,99.0,98.32,113.13,125.47,91.05,ASIANHOTNR
Profit before tax,54.49,44.45,-8.35,-45.33,-22.63,-27.4,-2.75,-42.08,-73.95,-695.13,ASIANHOTNR
Tax,18.83,15.0,15.32,2.85,-25.81,-11.79,-0.33,-9.3,-10.82,0.01,ASIANHOTNR
Net profit,35.66,29.45,-23.66,-48.18,3.18,-15.61,-2.42,-32.78,-63.13,-695.14,ASIANHOTNR
