Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,1677.71,1677.71,1677.71,1677.71,1677.71,1528.57,1528.57,1386.64,1386.64,1386.64,NLCINDIA
Reserves,10362.18,11273.62,12225.91,13198.93,11247.79,10670.05,11806.01,11124.69,11252.87,12188.04,NLCINDIA
Borrowings,3819.28,3524.14,3150.29,3164.34,3554.59,6959.16,8719.81,13166.31,16783.77,14921.71,NLCINDIA
Other Liabilities,3176.8,3042.64,3396.41,3325.67,7207.12,8357.72,10459.44,9009.48,9042.66,9220.56,NLCINDIA
Total,19035.97,19518.11,20450.32,21366.65,23687.21,27515.5,32513.83,34687.12,38465.94,37716.95,NLCINDIA
Net Block,6735.87,6635.36,6470.62,6425.66,9654.23,9625.03,10574.11,11684.43,18308.16,20781.2,NLCINDIA
Capital Work in Progress,2912.01,3146.49,3700.83,4406.09,2457.47,5114.65,7075.17,8853.44,4211.25,1121.39,NLCINDIA
Investments,1197.05,1432.4,1616.89,1934.06,1949.12,2421.37,2421.37,2823.58,3519.4,3621.99,NLCINDIA
Other Assets,8191.04,8303.86,8661.98,8600.84,9626.39,10354.45,12443.18,11325.67,12427.13,12192.37,NLCINDIA
Total,19035.97,19518.11,20450.32,21366.65,23687.21,27515.5,32513.83,34687.12,38465.94,37716.95,NLCINDIA
Receivables,3647.03,3800.27,2204.45,2282.07,3010.88,3750.09,3366.15,4606.19,6691.83,5611.18,NLCINDIA
Inventory,506.19,689.56,687.47,902.42,1300.09,1819.36,1696.32,1469.16,1332.45,1437.88,NLCINDIA
Cash & Bank,3329.1,2866.64,4258.58,3265.47,3157.97,473.7,278.65,317.16,373.27,617.4,NLCINDIA
No. of Equity Shares,1677709600.0,1677709600.0,1677709600.0,1677709600.0,1677709600.0,1528568427.0,1528568427.0,1386636609.0,1386636609.0,1386636609.0,NLCINDIA
New Bonus Shares,,,,,,,,,,,NLCINDIA
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NLCINDIA
