Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,16091.32,14871.18,15262.04,14211.43,9338.78,21600.71,17965.66,21202.58,27595.93,32582.27,TATASTEEL
Expenses,12134.46,11392.95,11484.24,10562.75,8087.74,15876.36,11263.8,12014.8,14298.41,19152.23,TATASTEEL
Other Income,137.09,100.89,400.68,-1938.12,2180.05,210.61,-85.2,1139.02,436.48,251.41,TATASTEEL
Depreciation,967.66,970.33,979.87,1002.26,969.29,1378.13,971.08,1040.95,1371.73,1351.98,TATASTEEL
Interest,723.14,720.0,783.87,804.0,908.34,1220.17,800.05,829.71,772.59,729.78,TATASTEEL
Profit before tax,2403.15,1888.79,2414.74,-95.7,1553.46,3336.66,4845.53,8456.14,11589.68,11599.69,TATASTEEL
Tax,864.16,-1949.02,610.91,341.13,360.19,797.96,1230.59,1862.6,2809.61,2891.43,TATASTEEL
Net profit,1538.99,3837.81,1803.83,-436.83,1193.27,2538.7,3614.94,6593.54,8780.07,8708.26,TATASTEEL
Operating Profit,3956.86,3478.23,3777.8,3648.68,1251.04,5724.35,6701.86,9187.78,13297.52,13430.04,TATASTEEL
