Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,27.25,33.23,33.23,33.23,33.23,33.23,33.23,33.23,35.55,35.55,TRENT
Reserves,1315.48,1498.8,1283.19,1338.69,1400.0,1507.6,1583.92,1663.57,2463.44,2480.31,TRENT
Borrowings,240.0,225.0,225.0,225.0,395.82,391.74,391.43,494.14,299.74,299.93,TRENT
Other Liabilities,303.87,320.1,361.07,365.23,253.83,254.95,305.75,369.64,2596.36,2891.28,TRENT
Total,1886.6,2077.13,1902.49,1962.15,2082.88,2187.52,2314.33,2560.58,5395.09,5707.07,TRENT
Net Block,283.72,282.72,342.94,387.77,415.99,489.93,577.88,627.14,2618.24,2923.25,TRENT
Capital Work in Progress,20.99,26.01,36.36,46.18,53.65,5.48,9.59,85.03,23.14,34.03,TRENT
Investments,705.15,1040.44,862.4,1037.45,1085.72,1112.67,1051.89,941.05,1606.82,1729.18,TRENT
Other Assets,876.74,727.96,660.79,490.75,527.52,579.44,674.97,907.36,1146.89,1020.61,TRENT
Total,1886.6,2077.13,1902.49,1962.15,2082.88,2187.52,2314.33,2560.58,5395.09,5707.07,TRENT
Receivables,3.42,2.94,3.86,2.21,2.03,3.1,13.06,14.13,13.33,20.57,TRENT
Inventory,179.23,185.23,264.53,250.37,270.1,298.28,339.15,489.4,586.52,394.57,TRENT
Cash & Bank,269.61,143.33,32.85,28.62,25.17,31.56,30.32,50.95,44.06,66.92,TRENT
No. of Equity Shares,27249519.0,33231544.0,33231500.0,33231544.0,33231673.0,332316730.0,332316730.0,332316730.0,355487461.0,355487461.0,TRENT
New Bonus Shares,,,,,,,,,,,TRENT
Face value,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,TRENT
