Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,ISFT
Reserves,93.61,79.97,62.19,63.17,99.36,104.03,101.7,99.5,96.91,98.86,ISFT
Borrowings,0.35,1.09,3.05,4.04,3.49,,,,0.4,0.01,ISFT
Other Liabilities,34.43,32.57,25.62,5.82,9.57,6.1,6.48,7.85,5.89,6.1,ISFT
Total,143.12,128.36,105.59,87.76,127.15,124.86,122.91,122.08,117.93,119.7,ISFT
Net Block,45.6,39.14,18.25,17.5,18.36,17.99,16.74,15.58,14.86,13.48,ISFT
Capital Work in Progress,20.92,26.35,26.83,26.35,0.04,,,,,,ISFT
Investments,44.82,42.67,32.1,11.93,67.19,82.46,82.58,85.05,81.83,83.43,ISFT
Other Assets,31.78,20.2,28.41,31.98,41.56,24.41,23.59,21.45,21.24,22.79,ISFT
Total,143.12,128.36,105.59,87.76,127.15,124.86,122.91,122.08,117.93,119.7,ISFT
Receivables,5.86,0.49,5.65,9.85,11.82,1.59,1.03,0.16,0.01,,ISFT
Inventory,,,,,,,,,,,ISFT
Cash & Bank,3.27,0.88,1.15,1.76,0.54,0.18,1.12,0.49,0.82,3.21,ISFT
No. of Equity Shares,14731678.0,14731678.0,14731678.0,14731678.0,14732000.0,14732000.0,14732000.0,14732000.0,14732000.0,14732000.0,ISFT
New Bonus Shares,,,,,,,,,,,ISFT
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ISFT
