Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,57.8,59.05,59.24,62.05,63.31,63.58,63.8,63.84,75.67,75.77,IIFL
Reserves,1219.48,1250.98,1264.22,1338.02,1412.58,1435.91,1418.91,3466.79,3532.14,3744.96,IIFL
Borrowings,16.8,,,50.0,50.0,50.0,,13031.11,14642.15,16605.48,IIFL
Other Liabilities,951.18,752.69,1.59,19.08,14.41,21.47,18.44,1233.47,1100.31,1784.51,IIFL
Total,2245.26,2062.72,1325.05,1469.15,1540.3,1570.96,1501.15,17795.21,19350.27,22210.72,IIFL
Net Block,26.11,14.8,0.93,0.93,0.92,2.06,2.66,353.57,553.52,639.86,IIFL
Capital Work in Progress,0.11,0.43,,,1.61,,,6.02,2.49,6.56,IIFL
Investments,1209.25,1292.02,1266.21,1378.3,1417.35,1521.84,1419.05,1305.27,1958.55,1204.26,IIFL
Other Assets,1009.79,755.47,57.91,89.92,120.42,47.06,79.44,16130.35,16835.71,20360.04,IIFL
Total,2245.26,2062.72,1325.05,1469.15,1540.3,1570.96,1501.15,17795.21,19350.27,22210.72,IIFL
Receivables,252.9,165.69,,3.28,5.24,1.09,2.54,7.67,12.22,159.37,IIFL
Inventory,39.54,,,,,,,,,,IIFL
Cash & Bank,457.82,409.55,0.78,41.62,3.34,8.53,24.69,1419.73,1650.67,3592.5,IIFL
No. of Equity Shares,289024203.0,295229883.0,296199003.0,310233948.0,316536853.0,317908193.0,318979026.0,319203092.0,378340922.0,378840676.0,IIFL
New Bonus Shares,,,,,,,,,,,IIFL
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,IIFL
