Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,23.71,23.71,21.97,21.88,21.88,21.88,21.88,21.88,21.88,20.62,GARFIBRES
Reserves,226.71,242.98,252.92,288.13,342.89,423.71,514.11,627.62,751.05,820.74,GARFIBRES
Borrowings,140.33,110.43,71.33,39.72,45.02,86.09,138.39,107.97,100.38,96.92,GARFIBRES
Other Liabilities,182.4,185.3,252.44,348.79,411.44,309.19,309.59,319.46,330.39,384.67,GARFIBRES
Total,573.15,562.42,598.66,698.52,821.23,840.87,983.97,1076.93,1203.7,1322.95,GARFIBRES
Net Block,166.51,154.14,152.69,165.84,199.24,203.03,221.23,226.69,244.5,246.89,GARFIBRES
Capital Work in Progress,3.34,0.35,7.44,6.77,0.2,0.31,,,,,GARFIBRES
Investments,9.12,9.17,9.33,9.04,8.93,111.22,244.69,331.01,422.51,514.1,GARFIBRES
Other Assets,394.18,398.76,429.2,516.87,612.86,526.31,518.05,519.23,536.69,561.96,GARFIBRES
Total,573.15,562.42,598.66,698.52,821.23,840.87,983.97,1076.93,1203.7,1322.95,GARFIBRES
Receivables,149.56,140.37,142.54,182.08,212.4,197.77,219.06,242.9,214.82,215.88,GARFIBRES
Inventory,123.43,121.79,126.83,137.2,125.46,140.96,164.18,168.21,186.92,177.08,GARFIBRES
Cash & Bank,23.53,19.76,8.92,10.57,80.53,113.78,21.92,11.15,26.55,54.65,GARFIBRES
No. of Equity Shares,23708350.0,23708350.0,21972253.0,21882060.0,21882060.0,21882060.0,21882060.0,21882060.0,21882060.0,20618169.0,GARFIBRES
New Bonus Shares,,,,,,,,,,,GARFIBRES
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,GARFIBRES
