Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,DBSTOCKBRO
Reserves,19.84,25.28,31.17,32.79,33.49,33.76,34.37,31.8,33.92,34.23,DBSTOCKBRO
Borrowings,,,,,,,,,0.09,,DBSTOCKBRO
Other Liabilities,5.78,5.15,14.63,22.85,10.04,2.98,5.84,12.97,16.95,18.66,DBSTOCKBRO
Total,32.62,37.43,52.8,62.64,50.53,43.74,47.21,51.77,57.96,59.89,DBSTOCKBRO
Net Block,1.64,1.16,0.85,0.36,0.36,0.3,3.58,0.63,0.39,0.84,DBSTOCKBRO
Capital Work in Progress,,,,,,,,,,,DBSTOCKBRO
Investments,0.17,0.72,0.62,0.62,0.62,0.62,1.87,1.84,2.28,2.08,DBSTOCKBRO
Other Assets,30.81,35.55,51.33,61.66,49.55,42.82,41.76,49.3,55.29,56.97,DBSTOCKBRO
Total,32.62,37.43,52.8,62.64,50.53,43.74,47.21,51.77,57.96,59.89,DBSTOCKBRO
Receivables,0.24,0.2,0.25,0.42,0.2,0.32,0.27,1.38,3.07,1.43,DBSTOCKBRO
Inventory,,,7.02,,,,,,,,DBSTOCKBRO
Cash & Bank,23.94,30.15,36.19,53.82,37.81,26.73,32.37,36.86,44.12,48.08,DBSTOCKBRO
No. of Equity Shares,35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,DBSTOCKBRO
New Bonus Shares,,,,,,,,,,,DBSTOCKBRO
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,DBSTOCKBRO
