Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,14.04,15.24,15.24,16.74,16.74,18.38,18.38,18.38,18.38,18.38,SHAKTIPUMP
Reserves,69.65,94.83,117.61,177.67,173.32,207.74,230.64,254.11,222.07,283.71,SHAKTIPUMP
Borrowings,88.47,91.68,112.98,102.14,102.2,87.66,108.87,165.26,177.69,87.55,SHAKTIPUMP
Other Liabilities,36.84,45.1,64.7,75.25,74.29,103.87,90.77,104.4,85.64,235.78,SHAKTIPUMP
Total,209.0,246.85,310.53,371.8,366.55,417.65,448.66,542.15,503.78,625.42,SHAKTIPUMP
Net Block,52.47,80.27,89.58,105.97,110.09,121.2,118.68,128.12,128.65,123.65,SHAKTIPUMP
Capital Work in Progress,6.59,,1.54,4.61,8.2,,0.02,1.25,0.7,0.76,SHAKTIPUMP
Investments,1.07,0.55,0.55,0.63,0.63,2.05,10.19,18.08,20.12,18.94,SHAKTIPUMP
Other Assets,148.87,166.03,218.86,260.59,247.63,294.4,319.77,394.7,354.31,482.07,SHAKTIPUMP
Total,209.0,246.85,310.53,371.8,366.55,417.65,448.66,542.15,503.78,625.42,SHAKTIPUMP
Receivables,42.9,64.12,93.63,116.55,94.24,156.05,151.8,172.38,113.61,249.94,SHAKTIPUMP
Inventory,71.76,65.84,63.31,82.42,84.05,85.34,99.88,114.93,128.69,116.55,SHAKTIPUMP
Cash & Bank,8.93,4.39,6.59,6.58,6.26,10.39,20.08,14.82,36.29,35.99,SHAKTIPUMP
No. of Equity Shares,14043793.0,15243793.0,15243793.0,16743793.0,16743793.0,18380156.0,18380156.0,18380156.0,18380156.0,18380156.0,SHAKTIPUMP
New Bonus Shares,,,,,,,,,,,SHAKTIPUMP
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SHAKTIPUMP
