Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,,,,,,,,,62.41,46.96,UNIVPHOTO
Raw Material Cost,,,,,,,,,42.0,31.78,UNIVPHOTO
Change in Inventory,,,,,,,,,-1.07,-0.94,UNIVPHOTO
Power and Fuel,,,,,,,,,0.72,0.65,UNIVPHOTO
Other Mfr. Exp,,,,,,,,,2.44,1.53,UNIVPHOTO
Employee Cost,,,,,,,,,2.99,2.46,UNIVPHOTO
Selling and admin,,,,,,,,0.01,2.39,1.29,UNIVPHOTO
Other Expenses,0.03,0.01,,,,0.01,0.01,,1.17,0.43,UNIVPHOTO
Other Income,,,,,,,,,11.21,11.44,UNIVPHOTO
Depreciation,,,,,,,,,0.7,0.54,UNIVPHOTO
Interest,,,,,,,,,0.01,,UNIVPHOTO
Profit before tax,-0.03,-0.01,,,,-0.01,-0.01,-0.01,20.13,18.78,UNIVPHOTO
Tax,,,,,,,,,4.4,4.52,UNIVPHOTO
Net profit,-0.03,-0.01,,,,-0.01,-0.01,-0.01,15.73,14.26,UNIVPHOTO
