Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,STCINDIA
Reserves,621.98,529.93,37.73,978.92,996.79,830.15,870.82,-8.64,-121.51,-169.2,STCINDIA
Borrowings,2030.32,1505.39,1287.8,1334.14,1615.72,1667.11,1763.57,1024.24,806.23,806.23,STCINDIA
Other Liabilities,3741.78,2384.29,1926.77,2285.87,2175.75,1725.88,1743.84,1727.48,1750.58,1660.95,STCINDIA
Total,6454.08,4479.61,3312.3,4658.93,4848.26,4283.14,4438.23,2803.08,2495.3,2357.98,STCINDIA
Net Block,51.78,57.77,62.43,959.55,945.3,930.23,914.52,901.06,886.7,871.32,STCINDIA
Capital Work in Progress,9.87,8.69,0.86,0.39,0.48,0.98,2.1,0.37,0.45,1.83,STCINDIA
Investments,0.31,0.31,0.31,0.21,0.01,0.01,0.01,0.01,0.01,0.01,STCINDIA
Other Assets,6392.12,4412.84,3248.7,3698.78,3902.47,3351.92,3521.6,1901.64,1608.14,1484.82,STCINDIA
Total,6454.08,4479.61,3312.3,4658.93,4848.26,4283.14,4438.23,2803.08,2495.3,2357.98,STCINDIA
Receivables,3454.85,2289.11,1968.44,2425.25,2640.98,2112.49,2220.89,120.74,171.09,138.25,STCINDIA
Inventory,543.71,43.5,0.97,5.5,0.42,39.71,0.25,0.16,0.22,0.04,STCINDIA
Cash & Bank,227.03,248.14,58.13,6.51,9.6,9.1,101.14,126.89,46.43,86.42,STCINDIA
No. of Equity Shares,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,STCINDIA
New Bonus Shares,,,,,,,,,,,STCINDIA
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,STCINDIA
