,date,open,high,low,close,volume,Company_Name
0,2021-01-01 00:00:00+05:30,223.5,229.65,223.5,226.55,35632,TVTODAY
1,2021-01-04 00:00:00+05:30,229.4,234.5,224.3,228.25,164246,TVTODAY
2,2021-01-05 00:00:00+05:30,227.9,227.95,222.55,223.85,61948,TVTODAY
3,2021-01-06 00:00:00+05:30,224.7,227.8,221.95,223.25,119263,TVTODAY
4,2021-01-07 00:00:00+05:30,224.4,228.4,223.45,225.15,50492,TVTODAY
5,2021-01-08 00:00:00+05:30,227.8,246.95,225.1,239.0,487427,TVTODAY
6,2021-01-11 00:00:00+05:30,243.0,248.0,233.0,235.0,113594,TVTODAY
7,2021-01-12 00:00:00+05:30,236.0,241.85,233.05,239.95,107965,TVTODAY
8,2021-01-13 00:00:00+05:30,240.0,252.45,240.0,248.35,344891,TVTODAY
9,2021-01-14 00:00:00+05:30,247.1,264.85,244.0,254.55,484632,TVTODAY
10,2021-01-15 00:00:00+05:30,253.9,255.0,243.3,245.15,122033,TVTODAY
11,2021-01-18 00:00:00+05:30,245.15,246.9,236.25,239.5,136214,TVTODAY
12,2021-01-19 00:00:00+05:30,243.45,249.8,241.2,245.9,94615,TVTODAY
13,2021-01-20 00:00:00+05:30,247.0,253.95,242.85,245.25,52516,TVTODAY
14,2021-01-21 00:00:00+05:30,249.4,250.5,244.0,244.45,63008,TVTODAY
15,2021-01-22 00:00:00+05:30,244.15,250.0,244.0,247.1,97498,TVTODAY
16,2021-01-25 00:00:00+05:30,250.0,261.25,245.0,246.85,120384,TVTODAY
17,2021-01-27 00:00:00+05:30,246.0,252.8,246.0,246.8,77169,TVTODAY
18,2021-01-28 00:00:00+05:30,246.05,253.75,246.0,251.25,63535,TVTODAY
19,2021-01-29 00:00:00+05:30,257.9,257.9,246.0,246.2,49885,TVTODAY
20,2021-02-01 00:00:00+05:30,246.15,248.75,241.0,244.2,105109,TVTODAY
21,2021-02-02 00:00:00+05:30,245.45,245.45,240.0,240.7,98901,TVTODAY
22,2021-02-03 00:00:00+05:30,241.8,251.75,241.15,248.75,82310,TVTODAY
23,2021-02-04 00:00:00+05:30,246.8,254.25,246.65,251.1,62770,TVTODAY
