Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,1994.88,1994.88,1994.88,1994.88,1995.29,1998.48,2011.74,2017.38,2018.8,2020.94,HDFCLIFE
Reserves,-1139.69,-657.11,-66.24,546.97,1113.31,1840.2,2706.4,3637.87,4775.53,6614.81,HDFCLIFE
Borrowings,,,,,,,,,,600.0,HDFCLIFE
Other Liabilities,32936.52,40580.51,50346.59,66766.7,73440.09,91267.44,105763.32,124350.12,125368.05,170332.2,HDFCLIFE
Total,33791.71,41918.28,52275.23,69308.55,76548.69,95106.12,110481.46,130005.37,132162.38,179567.95,HDFCLIFE
Net Block,316.29,252.33,278.56,345.46,334.18,336.83,336.13,323.11,321.71,584.15,HDFCLIFE
Capital Work in Progress,4.63,29.48,10.13,6.44,12.16,16.09,5.28,10.19,8.41,13.39,HDFCLIFE
Investments,32148.11,40404.58,50529.26,67025.06,74230.06,91737.6,106602.86,124971.76,127226.17,173582.05,HDFCLIFE
Other Assets,1322.68,1231.89,1457.28,1931.59,1972.29,3015.6,3537.19,4700.31,4606.09,5388.36,HDFCLIFE
Total,33791.71,41918.28,52275.23,69308.55,76548.69,95106.12,110481.46,130005.37,132162.38,179567.95,HDFCLIFE
Receivables,,,,,,,,185.8,,,HDFCLIFE
Inventory,,,,,,,,,,,HDFCLIFE
Cash & Bank,547.56,463.85,444.91,572.37,646.6,796.5,1108.47,1239.82,679.87,1035.56,HDFCLIFE
No. of Equity Shares,1994880100.0,1994880096.0,1994880096.0,1994880096.0,1995288138.0,1998475283.0,2011740043.0,2017381157.0,2018798400.0,2020944000.0,HDFCLIFE
New Bonus Shares,,,,,,,,,,,HDFCLIFE
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,HDFCLIFE
