Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,3.5,4.6,3.93,3.73,4.72,4.7,4.64,5.4,4.87,7.46,NORBTEAEXP
Raw Material Cost,,,,,,0.01,,,,,NORBTEAEXP
Change in Inventory,0.16,-0.06,-0.08,0.19,0.01,0.13,-0.04,,-0.16,0.08,NORBTEAEXP
Power and Fuel,0.57,0.76,0.79,0.79,0.68,0.68,0.73,0.64,0.66,0.76,NORBTEAEXP
Other Mfr. Exp,0.22,0.21,0.13,0.2,0.19,0.17,0.25,0.42,0.56,0.58,NORBTEAEXP
Employee Cost,1.34,1.83,2.07,2.27,2.89,2.9,3.01,3.03,3.5,3.47,NORBTEAEXP
Selling and admin,0.19,0.34,0.33,0.26,0.34,0.24,0.29,0.33,0.22,0.29,NORBTEAEXP
Other Expenses,0.09,0.06,0.06,0.15,0.13,0.25,0.27,0.3,0.16,0.03,NORBTEAEXP
Other Income,0.08,0.2,0.38,0.62,0.17,0.41,0.76,-0.05,0.07,0.06,NORBTEAEXP
Depreciation,0.32,0.32,0.32,0.23,0.25,0.36,0.38,0.43,0.47,0.5,NORBTEAEXP
Interest,0.25,0.46,0.3,0.33,0.36,0.47,0.51,0.58,0.72,0.68,NORBTEAEXP
Profit before tax,0.76,0.76,0.23,0.31,0.06,0.16,-0.08,-0.38,-1.51,1.29,NORBTEAEXP
Tax,0.14,0.22,0.1,0.08,0.02,0.16,-0.02,0.07,0.1,0.12,NORBTEAEXP
Net profit,0.62,0.55,0.13,0.23,0.03,0.01,-0.05,-0.45,-1.61,1.18,NORBTEAEXP
