Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,2.64,2.85,2.86,2.86,3.75,10.32,10.32,12.67,15.66,17.48,HOMEFIRST
Reserves,24.3,45.71,92.6,95.84,145.94,297.52,322.78,509.99,917.77,1363.06,HOMEFIRST
Borrowings,5.3,50.99,114.2,251.54,365.09,664.83,1021.95,1925.64,2493.81,3053.69,HOMEFIRST
Other Liabilities,1.34,2.77,6.16,9.21,82.03,17.61,17.29,33.22,52.97,75.92,HOMEFIRST
Total,33.58,102.32,215.82,359.45,596.81,990.28,1372.34,2481.52,3480.21,4510.15,HOMEFIRST
Net Block,0.24,0.26,0.49,0.89,1.41,2.62,5.09,17.43,21.0,16.67,HOMEFIRST
Capital Work in Progress,0.01,,0.28,,0.06,,1.05,,,,HOMEFIRST
Investments,,,,,,,,102.92,145.56,375.02,HOMEFIRST
Other Assets,33.33,102.06,215.05,358.56,595.34,987.66,1366.2,2361.17,3313.65,4118.46,HOMEFIRST
Total,33.58,102.32,215.82,359.45,596.81,990.28,1372.34,2481.52,3480.21,4510.15,HOMEFIRST
Receivables,,,,,,,,,,,HOMEFIRST
Inventory,,,,,,,,,,,HOMEFIRST
Cash & Bank,12.54,31.56,37.87,26.77,75.03,176.98,23.01,191.98,222.06,679.87,HOMEFIRST
No. of Equity Shares,2644548.0,2853639.0,2863639.0,2863639.0,3752907.0,10320531.0,10323331.0,12667898.0,78297715.0,87399727.0,HOMEFIRST
New Bonus Shares,,,,,,,,,,,HOMEFIRST
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,HOMEFIRST
