Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,89.01,100.03,100.35,100.46,100.47,100.47,100.47,100.47,100.47,100.47,WELSPUNIND
Reserves,831.73,960.34,948.93,1332.12,1799.19,2100.54,2328.6,2389.12,2706.56,3238.16,WELSPUNIND
Borrowings,1718.05,1693.61,2311.3,2466.51,2566.46,2738.36,2720.83,2510.3,2274.74,1408.95,WELSPUNIND
Other Liabilities,571.55,605.09,780.0,927.77,895.84,1308.39,1098.58,1263.99,1139.46,1350.2,WELSPUNIND
Total,3210.34,3359.07,4140.58,4826.86,5361.96,6247.76,6248.48,6263.88,6221.23,6097.78,WELSPUNIND
Net Block,1556.58,1611.41,1254.1,1898.69,2648.66,3009.06,2776.22,2624.86,2360.91,2133.35,WELSPUNIND
Capital Work in Progress,119.84,54.14,523.94,153.35,181.1,47.92,69.93,28.65,23.7,24.96,WELSPUNIND
Investments,204.94,416.34,750.44,705.95,691.68,826.22,902.82,1079.07,1350.15,1411.31,WELSPUNIND
Other Assets,1328.98,1277.18,1612.1,2068.87,1840.52,2364.56,2499.51,2531.3,2486.47,2528.16,WELSPUNIND
Total,3210.34,3359.07,4140.58,4826.86,5361.96,6247.76,6248.48,6263.88,6221.23,6097.78,WELSPUNIND
Receivables,205.98,113.68,218.3,386.6,362.51,739.78,732.72,845.92,754.25,748.81,WELSPUNIND
Inventory,454.73,510.01,687.23,781.68,811.64,898.1,926.48,892.47,1056.42,1072.08,WELSPUNIND
Cash & Bank,96.65,147.91,191.62,266.62,61.75,104.4,100.87,82.47,79.67,223.49,WELSPUNIND
No. of Equity Shares,89012269.0,100027020.0,100346520.0,100459915.0,1004725150.0,1004725150.0,1004725150.0,1004725150.0,1004725150.0,1004725150.0,WELSPUNIND
New Bonus Shares,,,,,,,653071347.5,653071347.5,,,WELSPUNIND
Face value,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,WELSPUNIND
