Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,389.44,397.79,476.78,494.97,492.14,528.26,584.03,656.01,623.09,633.36,AMBIKCO
Raw Material Cost,238.21,238.01,285.92,294.16,305.98,336.1,386.85,422.26,429.38,355.37,AMBIKCO
Change in Inventory,0.21,3.07,8.38,-10.91,4.54,4.26,10.91,6.97,35.91,-45.91,AMBIKCO
Power and Fuel,14.16,20.8,26.11,25.35,32.69,23.69,24.23,33.7,28.98,22.24,AMBIKCO
Other Mfr. Exp,8.26,14.69,11.94,11.85,11.78,19.52,15.07,14.47,19.64,16.14,AMBIKCO
Employee Cost,20.35,21.93,25.51,25.85,25.35,26.55,33.88,38.01,41.39,37.64,AMBIKCO
Selling and admin,17.86,13.67,22.04,24.93,25.83,20.28,20.51,23.64,26.78,27.69,AMBIKCO
Other Expenses,12.47,4.57,9.71,2.2,2.07,1.37,1.6,6.32,6.95,2.45,AMBIKCO
Other Income,0.69,0.27,0.22,0.55,1.77,0.83,1.23,0.93,0.76,0.33,AMBIKCO
Depreciation,26.8,27.43,31.62,29.33,29.92,29.35,28.88,28.85,27.58,28.94,AMBIKCO
Interest,20.08,19.37,12.87,7.17,5.87,4.43,5.53,9.84,9.92,6.92,AMBIKCO
Profit before tax,32.15,40.66,59.66,63.77,58.96,72.06,79.62,86.82,69.14,90.39,AMBIKCO
Tax,8.27,9.68,11.52,12.59,14.5,16.33,18.55,23.65,16.88,22.45,AMBIKCO
Net profit,23.88,30.98,48.14,51.18,44.46,55.74,61.07,63.18,52.26,67.95,AMBIKCO
