Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,222.98,237.98,255.41,235.64,83.29,136.14,183.42,222.37,145.86,215.53,KAMDHENU
Expenses,208.34,229.04,243.3,226.96,76.37,127.39,169.76,201.94,134.28,201.53,KAMDHENU
Other Income,-0.63,0.06,-24.05,0.07,0.86,1.12,1.44,-9.97,0.93,0.89,KAMDHENU
Depreciation,2.09,2.07,2.1,2.13,2.12,2.14,2.18,2.23,2.3,2.34,KAMDHENU
Interest,2.63,2.71,3.19,3.37,3.73,3.88,3.28,2.7,2.68,2.56,KAMDHENU
Profit before tax,9.29,4.22,-17.23,3.25,1.93,3.85,9.64,5.53,7.53,9.99,KAMDHENU
Tax,3.21,-2.3,-4.18,0.95,0.49,1.33,2.45,1.59,1.95,2.35,KAMDHENU
Net profit,6.08,6.52,-13.04,2.32,1.45,2.52,7.19,3.94,5.58,7.65,KAMDHENU
Operating Profit,14.64,8.94,12.11,8.68,6.92,8.75,13.66,20.43,11.58,14.0,KAMDHENU
