Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,0.46,0.46,0.46,0.46,0.46,2.11,2.89,2.89,3.29,10.19,KEERTI
Reserves,0.39,0.61,0.84,1.14,1.23,0.09,3.79,4.15,7.38,0.25,KEERTI
Borrowings,0.08,0.13,0.02,,,,,,,,KEERTI
Other Liabilities,0.49,0.54,0.46,0.96,0.3,0.24,0.62,0.19,0.34,0.24,KEERTI
Total,1.42,1.74,1.78,2.56,1.99,2.44,7.3,7.23,11.01,10.68,KEERTI
Net Block,0.21,0.91,0.87,0.91,0.83,0.19,0.28,0.21,0.18,0.15,KEERTI
Capital Work in Progress,,,,,,,0.08,0.22,0.23,0.24,KEERTI
Investments,,,,,,0.02,0.02,0.02,0.62,0.62,KEERTI
Other Assets,1.21,0.83,0.91,1.65,1.16,2.23,6.92,6.78,9.98,9.67,KEERTI
Total,1.42,1.74,1.78,2.56,1.99,2.44,7.3,7.23,11.01,10.68,KEERTI
Receivables,,0.05,0.08,0.68,0.21,1.02,2.08,1.84,2.43,3.01,KEERTI
Inventory,0.01,0.01,0.01,0.01,0.01,,0.04,,,,KEERTI
Cash & Bank,0.69,0.33,0.22,0.18,0.48,0.52,1.78,0.4,1.61,0.07,KEERTI
No. of Equity Shares,464200.0,464200.0,464200.0,464200.0,464200.0,2106806.0,2886806.0,2886806.0,3286806.0,10189098.0,KEERTI
New Bonus Shares,,,,,,,,,,,KEERTI
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,KEERTI
