Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,377.9,390.88,349.77,429.3,428.7,377.76,298.56,251.54,222.33,197.33,NDTV
Raw Material Cost,,,,,,,,,,,NDTV
Change in Inventory,,,,,,,,,,,NDTV
Power and Fuel,4.39,6.29,5.87,6.33,6.16,5.45,4.76,3.85,3.43,3.07,NDTV
Other Mfr. Exp,41.21,68.99,67.29,91.87,92.94,94.79,62.05,45.25,39.45,31.23,NDTV
Employee Cost,116.5,121.05,135.51,138.11,144.63,147.83,129.2,75.09,63.61,54.22,NDTV
Selling and admin,193.36,181.57,155.05,158.22,171.83,142.79,123.85,97.35,86.97,72.56,NDTV
Other Expenses,18.57,4.74,9.54,3.86,4.7,3.76,12.49,8.71,10.38,18.03,NDTV
Other Income,26.6,18.94,13.39,-3.18,5.45,4.76,0.19,18.22,19.4,43.2,NDTV
Depreciation,25.97,24.25,23.46,21.27,18.45,16.05,13.12,9.49,8.51,7.91,NDTV
Interest,21.9,22.43,19.54,20.15,16.5,16.23,15.07,16.7,16.34,15.52,NDTV
Profit before tax,-17.4,-19.5,-53.1,-13.69,-21.06,-44.38,-61.79,13.32,13.04,37.99,NDTV
Tax,1.75,0.84,0.45,11.89,0.55,0.68,-0.35,,,,NDTV
Net profit,-19.15,-20.34,-53.55,-25.58,-21.61,-45.06,-61.44,13.32,13.03,37.99,NDTV
