Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,2227.32,2642.73,2642.73,2952.93,2952.93,2952.93,2952.93,2952.93,4939.78,5370.11,RTNPOWER
Reserves,2097.5,2713.21,2647.55,2361.57,2324.79,2004.11,1654.13,-1134.95,-189.58,-441.48,RTNPOWER
Borrowings,1273.0,4561.34,5748.98,6818.67,7777.96,8030.0,7761.0,6979.29,4913.25,4353.2,RTNPOWER
Other Liabilities,2169.68,611.26,487.38,641.33,1094.31,1188.63,2080.52,3118.51,2161.98,2028.43,RTNPOWER
Total,7767.5,10528.54,11526.64,12774.5,14149.99,14175.67,14448.58,11915.78,11825.43,11310.26,RTNPOWER
Net Block,109.49,109.66,2867.03,6784.94,7371.75,7415.36,7424.38,7193.33,6968.36,6741.47,RTNPOWER
Capital Work in Progress,3560.71,5933.34,4541.12,1518.05,906.42,737.18,649.97,646.23,99.07,99.23,RTNPOWER
Investments,1890.07,2052.02,2427.17,2757.62,3141.45,3372.34,3528.86,1759.73,1830.56,1227.39,RTNPOWER
Other Assets,2207.23,2433.52,1691.32,1713.89,2730.37,2650.79,2845.37,2316.49,2927.44,3242.17,RTNPOWER
Total,7767.5,10528.54,11526.64,12774.5,14149.99,14175.67,14448.58,11915.78,11825.43,11310.26,RTNPOWER
Receivables,,,123.03,206.07,856.99,788.74,1328.55,1233.07,1535.22,1951.34,RTNPOWER
Inventory,,12.93,13.08,75.59,262.55,71.35,141.75,432.47,644.42,267.85,RTNPOWER
Cash & Bank,360.84,254.44,175.34,204.32,19.32,81.51,157.91,35.29,113.85,241.15,RTNPOWER
No. of Equity Shares,2227322946.0,2642729953.0,2642729953.0,2952933353.0,2952933353.0,2952933353.0,2952933353.0,2952933353.0,4939781691.0,5370105860.0,RTNPOWER
New Bonus Shares,,,,,,,,,,,RTNPOWER
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,RTNPOWER
