Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Cash from Operating Activity,14.78,23.38,1.89,13.12,42.54,41.33,32.62,7.85,16.84,6.37,NIPPOBATRY
Cash from Investing Activity,3.81,-17.02,4.35,-3.93,-25.61,-19.68,-13.07,-0.25,-1.67,-1.2,NIPPOBATRY
Cash from Financing Activity,-11.46,-6.39,-4.55,-8.77,-11.25,-35.7,-13.62,-13.06,-14.35,-5.96,NIPPOBATRY
Net Cash Flow,7.13,-0.03,1.69,0.42,5.68,-14.05,5.94,-5.45,0.82,-0.79,NIPPOBATRY
