Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2014-12-31 00:00:00,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,2020-12-31 00:00:00,Company_Name
Equity Share Capital,12.54,12.54,12.54,14.54,14.54,14.54,15.11,15.11,15.11,15.11,HUHTAMAKI
Reserves,316.29,342.37,376.54,548.93,572.32,494.66,533.96,541.37,682.24,749.8,HUHTAMAKI
Borrowings,22.14,21.59,20.61,19.21,402.3,435.49,405.74,403.11,272.6,294.61,HUHTAMAKI
Other Liabilities,167.28,165.48,187.09,225.94,298.44,501.03,480.05,491.37,544.13,523.32,HUHTAMAKI
Total,518.25,541.98,596.78,808.62,1287.6,1445.72,1434.86,1450.96,1514.08,1582.84,HUHTAMAKI
Net Block,173.92,171.24,157.64,202.95,186.24,464.62,437.27,517.72,486.45,560.65,HUHTAMAKI
Capital Work in Progress,8.39,4.44,10.96,5.73,3.36,1.99,2.07,4.45,8.29,16.5,HUHTAMAKI
Investments,63.38,99.17,93.59,225.13,754.69,195.02,137.5,21.12,60.81,18.35,HUHTAMAKI
Other Assets,272.56,267.13,334.59,374.81,343.31,784.09,858.02,907.67,958.53,987.34,HUHTAMAKI
Total,518.25,541.98,596.78,808.62,1287.6,1445.72,1434.86,1450.96,1514.08,1582.84,HUHTAMAKI
Receivables,124.85,138.09,185.56,218.39,217.48,462.79,526.52,570.19,618.47,533.8,HUHTAMAKI
Inventory,84.37,83.17,89.14,94.09,83.38,182.5,191.87,212.23,181.86,228.78,HUHTAMAKI
Cash & Bank,22.27,14.68,15.68,11.58,11.03,31.1,44.69,47.76,44.61,67.11,HUHTAMAKI
No. of Equity Shares,62688639.0,62688639.0,207587190.0,217611934.0,72713383.0,72713383.0,75523383.0,75523383.0,75526500.0,75526500.0,HUHTAMAKI
New Bonus Shares,,,,,,,,,,,HUHTAMAKI
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,HUHTAMAKI
