Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,MUNJALAU
Reserves,115.52,143.31,176.34,196.94,208.59,242.87,262.65,281.16,273.74,295.36,MUNJALAU
Borrowings,66.61,65.58,82.07,80.14,69.33,44.13,28.77,33.39,90.2,68.7,MUNJALAU
Other Liabilities,116.59,104.51,130.84,131.37,125.94,131.22,170.26,185.36,311.16,391.14,MUNJALAU
Total,308.72,323.4,399.25,418.45,413.86,428.22,481.68,519.91,695.1,775.2,MUNJALAU
Net Block,128.93,127.11,131.53,175.49,175.55,181.07,175.09,206.25,282.01,251.24,MUNJALAU
Capital Work in Progress,2.13,5.65,41.63,21.7,14.26,1.69,0.59,3.79,1.66,1.16,MUNJALAU
Investments,49.22,60.91,45.32,26.7,22.31,48.07,62.66,37.48,48.9,56.35,MUNJALAU
Other Assets,128.44,129.73,180.77,194.56,201.74,197.39,243.34,272.39,362.53,466.45,MUNJALAU
Total,308.72,323.4,399.25,418.45,413.86,428.22,481.68,519.91,695.1,775.2,MUNJALAU
Receivables,92.29,72.07,103.64,109.53,127.84,132.96,158.2,145.86,254.46,372.12,MUNJALAU
Inventory,20.52,26.04,28.14,40.78,27.41,24.25,27.27,60.1,64.31,56.0,MUNJALAU
Cash & Bank,1.01,6.78,10.47,3.13,2.93,2.0,15.72,14.72,16.64,16.16,MUNJALAU
No. of Equity Shares,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,100000000.0,100000000.0,100000000.0,100000000.0,MUNJALAU
New Bonus Shares,,,,,,,,,,,MUNJALAU
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,MUNJALAU
