Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,BAJAJCON
Reserves,413.1,469.06,507.33,477.06,471.07,487.02,490.61,470.37,662.43,766.72,BAJAJCON
Borrowings,,,,,10.0,15.0,13.49,25.0,20.0,5.0,BAJAJCON
Other Liabilities,66.21,72.22,59.61,78.21,71.24,75.5,97.98,111.66,138.05,129.15,BAJAJCON
Total,494.06,556.03,581.69,570.02,567.06,592.27,616.83,621.78,835.23,915.62,BAJAJCON
Net Block,38.9,44.55,160.19,109.64,64.85,53.77,51.23,47.66,44.73,42.74,BAJAJCON
Capital Work in Progress,,1.3,0.7,0.74,0.74,0.03,5.86,7.74,9.22,7.08,BAJAJCON
Investments,339.86,235.49,210.72,237.79,369.06,454.54,431.96,389.13,590.46,729.23,BAJAJCON
Other Assets,115.3,274.69,210.08,221.85,132.41,83.93,127.78,177.25,190.82,136.57,BAJAJCON
Total,494.06,556.03,581.69,570.02,567.06,592.27,616.83,621.78,835.23,915.62,BAJAJCON
Receivables,5.14,9.97,8.37,11.68,23.45,25.5,38.87,41.2,28.6,26.07,BAJAJCON
Inventory,28.41,35.85,39.45,39.27,50.19,42.48,42.78,59.28,61.98,42.45,BAJAJCON
Cash & Bank,27.33,188.99,128.99,133.62,54.38,9.62,12.65,13.71,11.45,8.74,BAJAJCON
No. of Equity Shares,147500000.0,147500000.0,147500000.0,147500000.0,147500000.0,147500000.0,147500000.0,147500000.0,147500000.0,147540000.0,BAJAJCON
New Bonus Shares,,,,,,,,,,,BAJAJCON
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,BAJAJCON
