Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,6183.45,7774.19,8219.97,99.56,225.88,159.22,222.71,157.94,152.57,7.72,IDFC
Raw Material Cost,,,,,,,,,,,IDFC
Change in Inventory,,,,,,,,,,,IDFC
Power and Fuel,2.24,2.55,3.35,,,,,,,,IDFC
Other Mfr. Exp,3.8,7.04,7.59,0.94,1.73,1.89,2.63,2.86,2.89,1.26,IDFC
Employee Cost,153.71,138.58,130.73,8.01,10.51,12.36,11.9,23.02,14.94,9.48,IDFC
Selling and admin,60.31,63.38,52.22,2.03,3.03,6.34,9.19,6.7,8.95,5.19,IDFC
Other Expenses,288.08,403.96,648.6,21.08,1345.24,51.72,6.19,23.2,45.79,0.74,IDFC
Other Income,12.56,1.94,11.96,1618.49,,,19.57,11.25,11.53,18.63,IDFC
Depreciation,31.28,27.45,24.29,-31.65,4.96,5.25,5.24,5.17,13.8,1.51,IDFC
Interest,3455.23,4665.19,5006.96,,,2.73,0.3,,0.85,2.59,IDFC
Profit before tax,2201.36,2467.98,2358.19,1717.64,-1139.59,78.93,206.83,108.24,76.88,5.58,IDFC
Tax,598.4,703.0,657.07,32.15,22.55,23.18,22.83,-19.65,12.7,-3.4,IDFC
Net profit,1602.96,1764.98,1701.12,1685.49,-1162.14,55.75,184.0,127.89,64.18,8.98,IDFC
