Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,12.2,12.25,12.29,12.34,13.23,16.03,21.0,27.03,27.03,30.96,AUTOIND
Reserves,219.01,219.64,165.5,132.06,98.73,43.11,27.04,60.93,-4.67,-25.36,AUTOIND
Borrowings,230.82,229.43,199.71,182.67,197.62,224.1,250.5,213.99,180.63,191.4,AUTOIND
Other Liabilities,111.11,116.07,94.06,114.67,114.33,147.81,113.2,134.8,134.85,141.45,AUTOIND
Total,573.14,577.39,471.56,441.74,423.91,431.05,411.74,436.75,337.84,338.45,AUTOIND
Net Block,272.61,272.97,276.29,252.15,223.15,207.17,184.41,164.15,145.44,125.49,AUTOIND
Capital Work in Progress,14.8,19.37,,,0.75,,3.47,0.97,0.97,0.56,AUTOIND
Investments,97.16,97.96,64.11,64.32,67.78,67.44,73.79,73.79,73.79,76.79,AUTOIND
Other Assets,188.57,187.09,131.16,125.27,132.23,156.44,150.07,197.84,117.64,135.61,AUTOIND
Total,573.14,577.39,471.56,441.74,423.91,431.05,411.74,436.75,337.84,338.45,AUTOIND
Receivables,39.58,39.49,24.73,23.94,27.95,50.86,42.54,41.46,24.04,41.56,AUTOIND
Inventory,82.49,87.38,62.17,52.05,54.71,57.61,62.39,60.99,41.6,40.6,AUTOIND
Cash & Bank,6.7,4.43,0.51,3.71,4.33,3.93,5.73,4.3,4.9,6.15,AUTOIND
No. of Equity Shares,12204969.0,12249465.0,12285246.0,12341054.0,13231054.0,16031054.0,21000188.0,27027585.0,27027585.0,30963164.0,AUTOIND
New Bonus Shares,,,,,,,,,,,AUTOIND
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,AUTOIND
