Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,472.7,482.3,568.2,573.9,262.9,430.9,464.3,641.8,397.5,484.6,KIRLOSBROS
Expenses,452.8,452.2,509.6,511.2,263.3,385.2,424.3,554.8,379.8,462.2,KIRLOSBROS
Other Income,3.1,13.1,3.6,-0.8,4.2,6.8,5.5,-1.5,3.6,15.0,KIRLOSBROS
Depreciation,10.2,9.8,10.1,10.0,9.9,9.7,9.3,9.4,9.6,10.1,KIRLOSBROS
Interest,6.0,8.4,7.6,8.3,9.2,8.1,3.8,3.0,3.9,3.4,KIRLOSBROS
Profit before tax,6.8,25.0,44.5,43.6,-15.3,34.7,32.4,73.1,7.8,23.9,KIRLOSBROS
Tax,0.4,15.6,11.3,13.5,-3.3,7.2,9.0,18.8,2.2,6.5,KIRLOSBROS
Net profit,6.4,9.4,33.2,30.1,-12.0,27.5,23.4,54.3,5.6,17.4,KIRLOSBROS
Operating Profit,19.9,30.1,58.6,62.7,-0.4,45.7,40.0,87.0,17.7,22.4,KIRLOSBROS
