Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.6,10.6,10.6,11.1,11.1,11.1,22.2,22.2,22.2,22.2,LAOPALA
Reserves,45.06,63.47,87.23,174.25,220.94,423.7,481.4,506.94,522.9,643.56,LAOPALA
Borrowings,25.14,29.71,14.18,7.86,6.09,0.13,3.86,0.89,5.43,1.6,LAOPALA
Other Liabilities,21.61,27.88,32.85,35.51,45.9,60.34,69.1,71.18,60.62,74.38,LAOPALA
Total,102.41,131.66,144.86,228.72,284.03,495.27,576.56,601.21,611.15,741.74,LAOPALA
Net Block,48.66,63.85,73.12,64.95,107.06,107.64,130.69,121.43,122.03,114.41,LAOPALA
Capital Work in Progress,1.96,0.88,2.2,5.56,1.04,1.24,0.04,2.28,25.33,80.56,LAOPALA
Investments,0.08,7.53,0.09,90.24,95.46,304.53,361.42,355.79,340.26,461.17,LAOPALA
Other Assets,51.71,59.4,69.45,67.97,80.47,81.86,84.41,121.71,123.53,85.6,LAOPALA
Total,102.41,131.66,144.86,228.72,284.03,495.27,576.56,601.21,611.15,741.74,LAOPALA
Receivables,16.34,18.6,21.48,23.28,25.71,32.61,40.87,48.24,43.82,37.8,LAOPALA
Inventory,26.03,30.78,28.34,29.22,40.45,33.92,31.53,48.36,55.05,29.74,LAOPALA
Cash & Bank,0.43,0.83,9.12,0.42,0.9,1.75,2.79,3.78,3.8,4.35,LAOPALA
No. of Equity Shares,10597532.0,10597532.0,10597532.0,55500000.0,55500000.0,55500000.0,111000000.0,111000000.0,111000000.0,111000000.0,LAOPALA
New Bonus Shares,,,,,,,55000000.0,,,,LAOPALA
Face value,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,LAOPALA
