Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,3.06,3.06,3.06,3.06,3.06,7.98,7.98,22.03,22.03,22.03,BESTAGRO
Reserves,-0.03,-0.02,,0.03,0.03,40.73,43.03,155.62,61.76,107.63,BESTAGRO
Borrowings,,,,,,,8.34,39.23,34.69,32.27,BESTAGRO
Other Liabilities,0.43,2.37,3.04,0.03,1.11,37.99,21.98,265.34,217.02,208.92,BESTAGRO
Total,3.46,5.41,6.1,3.12,4.2,86.7,81.33,482.22,335.5,370.85,BESTAGRO
Net Block,,,,,,0.24,0.23,109.6,15.46,19.25,BESTAGRO
Capital Work in Progress,,,,,,,,,,0.07,BESTAGRO
Investments,,,0.04,0.04,0.03,26.25,3.42,3.55,4.75,0.01,BESTAGRO
Other Assets,3.46,5.41,6.06,3.08,4.17,60.21,77.68,369.07,315.29,351.52,BESTAGRO
Total,3.46,5.41,6.1,3.12,4.2,86.7,81.33,482.22,335.5,370.85,BESTAGRO
Receivables,,,,2.65,2.1,19.69,30.27,203.8,174.75,131.13,BESTAGRO
Inventory,,0.04,,,,7.92,10.66,74.23,74.73,153.66,BESTAGRO
Cash & Bank,0.06,0.03,0.04,0.42,0.43,0.23,0.3,20.58,21.83,32.75,BESTAGRO
No. of Equity Shares,3060000.0,3060000.0,3060000.0,3060000.0,3060000.0,7976072.0,7976072.0,22032066.0,22032066.0,22032066.0,BESTAGRO
New Bonus Shares,,,,,,,,,,,BESTAGRO
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,BESTAGRO
