Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,193.83,203.55,190.27,206.16,219.9,244.72,350.62,322.35,322.35,180.95,SDBL
Raw Material Cost,105.49,100.06,79.88,101.41,104.75,55.27,68.77,26.25,172.23,106.83,SDBL
Change in Inventory,7.17,3.78,-7.84,7.85,-3.48,1.7,-2.73,5.85,0.22,1.79,SDBL
Power and Fuel,8.22,8.34,6.72,7.29,7.54,7.26,10.81,10.29,10.51,6.36,SDBL
Other Mfr. Exp,4.95,7.38,7.4,5.13,8.18,80.7,106.35,153.17,8.24,4.91,SDBL
Employee Cost,3.14,4.01,4.83,5.36,6.92,6.9,7.11,8.63,9.74,9.14,SDBL
Selling and admin,49.49,54.54,54.05,63.42,54.55,57.92,93.21,82.67,84.99,58.3,SDBL
Other Expenses,1.88,2.41,0.94,0.94,1.87,2.86,3.07,5.58,1.56,2.02,SDBL
Other Income,1.37,1.56,1.85,1.25,1.47,3.07,1.9,2.96,1.89,1.46,SDBL
Depreciation,3.6,4.63,4.81,3.91,3.86,3.57,4.26,4.7,4.76,5.72,SDBL
Interest,0.13,0.1,0.17,2.35,9.29,11.29,8.78,7.87,8.62,11.71,SDBL
Profit before tax,25.47,27.42,25.48,25.45,20.93,23.72,47.43,32.0,23.81,-20.79,SDBL
Tax,10.24,9.63,5.18,9.28,7.55,9.56,22.2,11.87,6.84,-2.75,SDBL
Net profit,15.24,17.8,20.3,16.17,13.38,14.16,25.23,20.14,16.96,-18.04,SDBL
