Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,9.36,9.39,9.44,9.59,9.67,10.37,12.12,12.13,12.13,12.75,CAMLINFINE
Reserves,39.89,51.51,67.03,88.24,111.28,165.32,319.34,314.45,364.68,406.07,CAMLINFINE
Borrowings,87.03,107.32,131.62,135.28,158.95,242.32,218.3,313.49,339.88,378.22,CAMLINFINE
Other Liabilities,74.68,91.56,79.19,112.6,102.37,55.67,128.02,140.69,174.65,269.67,CAMLINFINE
Total,210.96,259.78,287.28,345.71,382.27,473.68,677.78,780.76,891.34,1066.71,CAMLINFINE
Net Block,48.42,54.18,47.9,62.99,89.24,78.55,71.58,81.67,95.64,293.73,CAMLINFINE
Capital Work in Progress,2.23,0.76,2.0,0.21,1.15,14.1,19.84,68.48,198.2,18.44,CAMLINFINE
Investments,1.33,1.33,3.81,4.58,6.71,43.94,148.08,68.97,74.02,73.56,CAMLINFINE
Other Assets,158.98,203.51,233.57,277.93,285.17,337.09,438.28,561.64,523.48,680.98,CAMLINFINE
Total,210.96,259.78,287.28,345.71,382.27,473.68,677.78,780.76,891.34,1066.71,CAMLINFINE
Receivables,62.8,68.48,91.49,123.93,98.33,131.41,211.42,261.86,323.48,368.21,CAMLINFINE
Inventory,48.46,88.68,48.84,90.09,118.06,116.46,114.81,109.31,97.22,131.35,CAMLINFINE
Cash & Bank,7.08,10.37,14.37,12.22,13.29,13.03,11.39,69.12,13.12,81.59,CAMLINFINE
No. of Equity Shares,46794390.0,46943940.0,47204165.0,95888130.0,96665830.0,103709570.0,121229371.0,121253996.0,121253996.0,127498471.0,CAMLINFINE
New Bonus Shares,,,,,,,,,,,CAMLINFINE
Face value,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CAMLINFINE
