Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,GRPLTD
Reserves,86.57,95.93,104.26,111.14,117.55,126.15,125.66,132.46,129.91,134.26,GRPLTD
Borrowings,76.2,90.28,84.98,67.22,67.61,65.23,56.05,63.91,85.55,71.4,GRPLTD
Other Liabilities,46.56,48.79,51.56,53.34,49.34,50.39,47.51,52.21,56.54,45.5,GRPLTD
Total,210.66,236.33,242.13,233.03,235.83,243.1,230.55,249.91,273.33,252.49,GRPLTD
Net Block,106.72,139.19,136.21,129.48,130.37,130.48,122.54,119.23,120.17,108.3,GRPLTD
Capital Work in Progress,15.57,2.06,3.89,6.08,1.96,2.19,2.36,1.09,1.65,1.93,GRPLTD
Investments,0.14,0.14,0.43,0.59,0.67,1.24,1.3,8.09,8.43,7.78,GRPLTD
Other Assets,88.23,94.94,101.6,96.88,102.83,109.19,104.35,121.5,143.08,134.48,GRPLTD
Total,210.66,236.33,242.13,233.03,235.83,243.1,230.55,249.91,273.33,252.49,GRPLTD
Receivables,41.89,47.99,49.98,50.48,54.45,48.23,51.25,65.04,64.97,63.45,GRPLTD
Inventory,21.86,32.34,33.26,30.05,33.14,45.01,33.35,34.4,46.16,43.22,GRPLTD
Cash & Bank,15.01,1.91,2.38,1.86,2.4,0.59,1.13,4.57,8.43,13.8,GRPLTD
No. of Equity Shares,1333333.0,1333333.0,1333333.0,1333333.0,1333333.0,1333333.0,1333333.0,1333333.0,1333333.0,1333333.0,GRPLTD
New Bonus Shares,,,,,,,,,,,GRPLTD
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,GRPLTD
