Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,89.87,87.74,94.82,82.1,70.18,72.12,81.59,75.51,54.46,66.22,KCPSUGIND
Expenses,81.58,82.07,95.97,94.56,66.49,72.23,84.6,79.52,53.93,56.24,KCPSUGIND
Other Income,1.27,1.42,9.84,-1.28,11.89,1.11,19.17,12.59,11.8,4.91,KCPSUGIND
Depreciation,0.88,0.52,2.21,3.78,0.6,0.6,1.48,3.21,0.35,0.45,KCPSUGIND
Interest,4.67,5.91,5.49,5.42,6.45,6.1,4.64,6.69,5.62,5.0,KCPSUGIND
Profit before tax,4.01,0.66,0.99,-22.94,8.53,-5.7,10.04,-1.32,6.36,9.44,KCPSUGIND
Tax,2.9,-3.37,-2.66,-3.01,-0.92,-0.56,0.49,-6.61,-1.38,2.48,KCPSUGIND
Net profit,1.11,4.03,3.64,-19.94,9.45,-5.14,9.56,5.29,7.74,6.97,KCPSUGIND
Operating Profit,8.29,5.67,-1.15,-12.46,3.69,-0.11,-3.01,-4.01,0.53,9.98,KCPSUGIND
