Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,BFINVEST
Reserves,599.31,625.68,645.62,664.38,685.91,703.74,1593.85,1336.97,920.65,1536.02,BFINVEST
Borrowings,,,,,,,,,,,BFINVEST
Other Liabilities,5.98,2.1,1.01,0.78,0.87,0.71,0.79,1.81,2.36,0.89,BFINVEST
Total,624.12,646.61,665.46,683.99,705.61,723.28,1613.47,1357.61,941.84,1555.74,BFINVEST
Net Block,11.1,0.82,1.72,2.23,2.32,14.85,14.44,13.71,13.75,14.9,BFINVEST
Capital Work in Progress,,1.36,,,,,,,,,BFINVEST
Investments,407.02,487.39,506.11,515.22,538.88,538.48,1539.53,1244.9,788.53,1381.21,BFINVEST
Other Assets,206.0,157.04,157.63,166.54,164.41,169.95,59.5,99.0,139.56,159.63,BFINVEST
Total,624.12,646.61,665.46,683.99,705.61,723.28,1613.47,1357.61,941.84,1555.74,BFINVEST
Receivables,0.15,,,,,,,,,,BFINVEST
Inventory,,,,,,,,,,,BFINVEST
Cash & Bank,0.88,0.72,20.82,19.46,11.38,0.26,3.37,8.51,86.52,103.12,BFINVEST
No. of Equity Shares,37667628.0,37667628.0,37667628.0,37667628.0,37667628.0,37667628.0,37667628.0,37667628.0,37667628.0,37667628.0,BFINVEST
New Bonus Shares,,,,,,,,,,,BFINVEST
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,BFINVEST
