Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1757.37,1817.62,2096.78,2243.62,2395.21,2558.25,2862.45,3663.27,3404.42,3116.59,SUNTV
Raw Material Cost,,,,,,,,,,,SUNTV
Change in Inventory,,,,,,,,,,,SUNTV
Power and Fuel,13.84,16.32,18.64,17.32,14.73,13.07,14.95,15.21,15.26,12.53,SUNTV
Other Mfr. Exp,114.03,172.09,286.44,273.51,289.53,317.87,393.47,524.97,558.43,456.87,SUNTV
Employee Cost,164.06,177.11,192.53,203.75,235.99,256.27,294.1,300.6,292.39,279.69,SUNTV
Selling and admin,38.15,42.33,103.79,114.42,117.53,183.16,155.17,237.1,202.59,203.36,SUNTV
Other Expenses,26.62,32.88,33.67,20.13,552.92,49.17,45.28,20.98,99.57,96.26,SUNTV
Other Income,74.2,55.02,79.21,87.55,636.94,143.81,139.65,219.85,248.81,270.96,SUNTV
Depreciation,443.0,413.18,453.34,587.83,485.02,391.14,439.68,646.67,679.33,382.06,SUNTV
Interest,5.55,4.79,2.87,2.22,2.19,1.03,1.05,1.65,7.78,21.97,SUNTV
Profit before tax,1026.32,1013.94,1084.71,1111.99,1334.24,1490.35,1658.4,2135.94,1797.88,1934.81,SUNTV
Tax,331.67,330.6,367.75,374.76,464.55,510.94,565.36,741.08,426.05,414.4,SUNTV
Net profit,694.65,683.34,716.96,737.23,869.69,979.41,1093.04,1394.86,1371.83,1520.41,SUNTV
