Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,9.87,9.87,9.87,10.32,10.32,10.32,10.28,10.28,10.28,10.28,VINATIORGA
Reserves,177.15,231.37,300.2,423.73,530.46,669.69,786.39,1041.0,1269.13,1533.14,VINATIORGA
Borrowings,172.69,237.26,161.58,65.3,42.07,2.32,15.2,3.68,0.35,2.02,VINATIORGA
Other Liabilities,44.85,67.13,80.46,99.84,104.11,138.8,168.08,172.62,163.22,188.09,VINATIORGA
Total,404.56,545.63,552.11,599.19,686.96,821.13,979.95,1227.58,1442.98,1733.53,VINATIORGA
Net Block,144.31,290.13,304.19,327.25,381.89,467.6,456.84,474.51,750.76,756.83,VINATIORGA
Capital Work in Progress,56.75,14.05,10.09,20.02,24.83,7.38,34.88,191.18,30.97,54.69,VINATIORGA
Investments,7.9,12.77,2.74,2.74,2.74,61.83,131.74,96.47,227.39,288.67,VINATIORGA
Other Assets,195.6,228.68,235.09,249.18,277.5,284.32,356.49,465.42,433.86,633.34,VINATIORGA
Total,404.56,545.63,552.11,599.19,686.96,821.13,979.95,1227.58,1442.98,1733.53,VINATIORGA
Receivables,85.68,113.19,115.05,129.1,114.82,140.54,177.11,243.98,201.78,277.2,VINATIORGA
Inventory,43.02,54.64,46.63,54.49,44.7,65.07,82.23,92.39,93.17,121.94,VINATIORGA
Cash & Bank,31.95,33.77,42.7,27.14,72.23,4.75,5.24,3.8,53.7,6.85,VINATIORGA
No. of Equity Shares,49372500.0,49372500.0,49372500.0,51591025.0,51591025.0,51591025.0,51391000.0,51391000.0,102782050.0,102782050.0,VINATIORGA
New Bonus Shares,,,,,,,,16457500.0,,,VINATIORGA
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,VINATIORGA
