,date,open,high,low,close,volume,Company_Name
0,2021-01-01 00:00:00+05:30,43.5,43.5,42.3,42.6,329361,TNPETRO
1,2021-01-04 00:00:00+05:30,43.4,43.4,42.6,42.85,317036,TNPETRO
2,2021-01-05 00:00:00+05:30,43.5,43.5,42.4,42.85,332958,TNPETRO
3,2021-01-06 00:00:00+05:30,43.0,45.55,42.8,45.25,1527981,TNPETRO
4,2021-01-07 00:00:00+05:30,45.95,46.85,45.05,45.25,904328,TNPETRO
5,2021-01-08 00:00:00+05:30,45.5,45.85,44.15,44.4,503788,TNPETRO
6,2021-01-11 00:00:00+05:30,45.0,45.8,43.0,43.65,304656,TNPETRO
7,2021-01-12 00:00:00+05:30,43.75,45.25,43.35,43.9,580685,TNPETRO
8,2021-01-13 00:00:00+05:30,44.6,45.6,43.5,44.1,603197,TNPETRO
9,2021-01-14 00:00:00+05:30,44.5,45.65,43.9,44.0,479484,TNPETRO
10,2021-01-15 00:00:00+05:30,44.3,44.6,42.9,43.2,374716,TNPETRO
11,2021-01-18 00:00:00+05:30,43.25,43.8,40.6,41.05,437723,TNPETRO
12,2021-01-19 00:00:00+05:30,41.95,42.45,40.35,40.6,421227,TNPETRO
13,2021-01-20 00:00:00+05:30,41.4,42.2,41.35,41.6,287106,TNPETRO
14,2021-01-21 00:00:00+05:30,42.0,42.6,40.6,41.0,314240,TNPETRO
15,2021-01-22 00:00:00+05:30,40.95,41.65,40.1,40.35,369829,TNPETRO
16,2021-01-25 00:00:00+05:30,40.7,41.75,38.5,39.05,389193,TNPETRO
17,2021-01-27 00:00:00+05:30,38.9,39.15,37.85,38.85,200179,TNPETRO
18,2021-01-28 00:00:00+05:30,39.4,39.65,38.5,38.85,111970,TNPETRO
19,2021-01-29 00:00:00+05:30,39.8,40.1,38.55,39.1,145931,TNPETRO
20,2021-02-01 00:00:00+05:30,39.65,40.4,38.8,39.8,171966,TNPETRO
21,2021-02-02 00:00:00+05:30,40.5,40.9,39.2,39.6,256625,TNPETRO
22,2021-02-03 00:00:00+05:30,40.4,41.6,39.75,41.1,357506,TNPETRO
23,2021-02-04 00:00:00+05:30,41.8,42.9,41.2,41.65,316081,TNPETRO
24,2021-02-05 00:00:00+05:30,42.45,42.5,41.5,42.0,230329,TNPETRO
25,2021-02-08 00:00:00+05:30,43.0,43.65,42.1,42.45,262162,TNPETRO
26,2021-02-09 00:00:00+05:30,43.35,43.85,41.45,41.65,623246,TNPETRO
27,2021-02-10 00:00:00+05:30,42.4,43.1,40.6,40.9,845226,TNPETRO
28,2021-02-11 00:00:00+05:30,40.9,43.0,40.9,42.35,602049,TNPETRO
29,2021-02-12 00:00:00+05:30,42.95,44.2,42.4,42.75,591118,TNPETRO
30,2021-02-15 00:00:00+05:30,43.25,43.75,41.6,41.8,354059,TNPETRO
31,2021-02-16 00:00:00+05:30,42.4,42.85,40.95,41.1,460212,TNPETRO
32,2021-02-17 00:00:00+05:30,41.45,41.6,40.8,41.0,297688,TNPETRO
