Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,5.96,9.98,21.08,36.23,49.33,45.22,57.74,7.23,9.38,20.02,INDOTHAI
Raw Material Cost,2.98,,18.87,31.76,36.55,,,,,,INDOTHAI
Change in Inventory,0.11,-0.15,2.05,2.0,-2.26,2.24,-0.51,,,,INDOTHAI
Power and Fuel,0.08,0.1,0.1,0.09,0.11,0.09,0.09,0.08,0.12,0.13,INDOTHAI
Other Mfr. Exp,0.19,7.26,0.36,0.24,0.28,42.51,39.2,3.74,17.39,1.67,INDOTHAI
Employee Cost,1.03,1.15,1.19,1.35,1.31,1.39,1.75,1.94,2.0,2.11,INDOTHAI
Selling and admin,0.79,0.62,0.9,1.05,1.06,0.66,0.72,0.82,0.79,0.77,INDOTHAI
Other Expenses,0.19,0.26,0.2,0.5,0.51,3.47,2.42,0.55,0.91,0.24,INDOTHAI
Other Income,-0.15,0.03,0.02,,,4.56,0.02,0.06,0.04,0.75,INDOTHAI
Depreciation,0.11,0.13,0.13,0.19,0.56,0.83,0.65,0.52,0.39,0.34,INDOTHAI
Interest,0.22,0.3,0.47,0.31,0.17,0.17,0.86,1.12,1.42,0.99,INDOTHAI
Profit before tax,0.33,0.04,0.93,2.74,6.52,2.9,11.56,-1.48,-13.6,14.52,INDOTHAI
Tax,0.12,0.01,0.25,0.34,-0.02,-0.1,2.61,-0.44,-2.71,6.08,INDOTHAI
Net profit,0.2,0.03,0.69,2.41,6.54,3.0,8.94,-1.04,-10.89,8.45,INDOTHAI
