Report Date,2012-09-30 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,PUNJABCHEM
Reserves,7.51,5.42,6.56,6.91,42.48,59.61,69.87,88.94,102.24,151.51,PUNJABCHEM
Borrowings,333.4,309.07,323.19,282.24,169.68,142.6,116.86,91.43,99.19,87.91,PUNJABCHEM
Other Liabilities,124.69,112.59,128.13,118.97,134.75,142.45,169.12,191.64,199.75,218.56,PUNJABCHEM
Total,477.86,439.34,470.14,420.38,359.17,356.92,368.11,384.27,413.44,470.24,PUNJABCHEM
Net Block,234.59,244.47,233.54,220.61,175.46,169.01,176.7,179.56,167.62,188.89,PUNJABCHEM
Capital Work in Progress,21.43,8.23,1.19,6.75,3.78,6.22,4.16,6.69,14.96,15.5,PUNJABCHEM
Investments,3.87,3.43,3.38,3.51,3.51,4.9,1.43,1.27,1.18,1.28,PUNJABCHEM
Other Assets,217.97,183.21,232.03,189.51,176.42,176.79,185.82,196.75,229.68,264.57,PUNJABCHEM
Total,477.86,439.34,470.14,420.38,359.17,356.92,368.11,384.27,413.44,470.24,PUNJABCHEM
Receivables,78.05,68.86,68.21,58.66,55.55,47.87,41.2,61.79,47.66,79.8,PUNJABCHEM
Inventory,56.07,48.28,65.84,57.19,45.07,54.96,67.0,81.6,86.48,101.3,PUNJABCHEM
Cash & Bank,34.87,8.19,23.82,6.47,1.87,2.29,5.4,3.43,4.24,14.25,PUNJABCHEM
No. of Equity Shares,12262185.0,12262185.0,12262185.0,12262185.0,12262185.0,12262185.0,12262185.0,12262185.0,12262185.0,12262185.0,PUNJABCHEM
New Bonus Shares,,,,,,,,,,,PUNJABCHEM
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,PUNJABCHEM
