Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,61.01,61.01,60.23,60.17,60.17,60.17,76.18,76.18,72.62,71.08,PENIND
Reserves,232.31,246.64,253.9,271.19,295.72,291.56,527.87,588.81,624.01,619.81,PENIND
Borrowings,118.64,109.73,119.09,150.65,191.59,135.82,351.1,444.28,487.22,614.83,PENIND
Other Liabilities,115.28,117.61,154.02,151.56,254.45,329.99,557.46,628.33,659.75,580.44,PENIND
Total,527.24,534.99,587.24,633.57,801.93,817.54,1512.61,1737.6,1843.6,1886.16,PENIND
Net Block,198.63,186.67,203.38,214.79,216.59,196.6,341.85,453.44,620.69,598.9,PENIND
Capital Work in Progress,0.1,0.77,4.22,0.54,0.2,8.18,27.26,117.69,33.41,53.35,PENIND
Investments,18.5,22.77,22.77,22.77,72.31,62.9,71.96,54.75,57.43,29.91,PENIND
Other Assets,310.01,324.78,356.87,395.47,512.83,549.86,1071.54,1111.72,1132.07,1204.0,PENIND
Total,527.24,534.99,587.24,633.57,801.93,817.54,1512.61,1737.6,1843.6,1886.16,PENIND
Receivables,167.26,174.41,188.53,226.62,231.25,227.34,403.41,460.63,392.37,447.18,PENIND
Inventory,118.19,119.37,121.21,131.68,164.75,188.78,430.91,436.47,437.8,468.26,PENIND
Cash & Bank,10.02,10.45,12.49,10.08,56.39,48.04,48.77,36.41,55.85,41.81,PENIND
No. of Equity Shares,122024000.0,122024000.0,120461410.0,120349514.0,120349514.0,120349514.0,152357231.0,152357231.0,145237614.0,142162231.0,PENIND
New Bonus Shares,,,,,,,,,,,PENIND
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,PENIND
