Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,7.82,7.82,7.82,7.82,7.82,7.82,8.14,8.14,9.31,9.31,BHARATGEAR
Reserves,65.22,68.43,68.03,62.86,63.1,58.66,69.68,80.35,70.27,63.52,BHARATGEAR
Borrowings,62.17,74.92,99.8,99.96,98.41,111.96,133.85,161.5,151.61,118.09,BHARATGEAR
Other Liabilities,114.04,115.01,115.46,124.7,98.88,112.11,154.06,169.72,142.95,192.71,BHARATGEAR
Total,249.25,266.18,291.11,295.34,268.21,290.55,365.73,419.71,374.14,383.63,BHARATGEAR
Net Block,93.1,90.72,134.84,128.57,114.95,102.79,113.11,145.32,149.54,133.58,BHARATGEAR
Capital Work in Progress,3.33,25.35,3.9,1.9,3.48,1.59,2.36,10.07,2.17,1.32,BHARATGEAR
Investments,,,,,,,,,,,BHARATGEAR
Other Assets,152.82,150.11,152.37,164.87,149.78,186.17,250.26,264.32,222.43,248.73,BHARATGEAR
Total,249.25,266.18,291.11,295.34,268.21,290.55,365.73,419.71,374.14,383.63,BHARATGEAR
Receivables,66.08,69.91,68.51,71.64,62.9,92.32,128.18,116.04,102.19,106.27,BHARATGEAR
Inventory,58.95,53.22,59.01,64.91,57.34,62.43,77.03,94.07,78.15,90.39,BHARATGEAR
Cash & Bank,7.51,8.35,5.71,5.53,5.82,5.64,5.34,7.34,7.2,5.67,BHARATGEAR
No. of Equity Shares,7817833.0,7817833.0,7817833.0,7817833.0,7817833.0,7817833.0,8142833.0,8142833.0,9306095.0,9306095.0,BHARATGEAR
New Bonus Shares,,,,,,,,,,,BHARATGEAR
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,BHARATGEAR
