Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,191.99,571.55,572.64,603.75,640.8,1183.65,1615.36,1616.64,1616.65,1616.65,3IINFOLTD
Reserves,372.29,397.11,-40.34,-953.61,-477.44,-1437.98,-1512.72,-1259.07,-1128.15,-784.68,3IINFOLTD
Borrowings,2106.25,2212.94,2524.33,2518.55,1040.78,1041.59,625.05,497.21,474.65,561.77,3IINFOLTD
Other Liabilities,906.28,1245.38,1420.46,1548.58,1297.23,1698.58,1616.79,1603.28,1613.12,1169.32,3IINFOLTD
Total,3576.81,4426.98,4477.09,3717.27,2501.37,2485.84,2344.48,2458.06,2576.27,2563.06,3IINFOLTD
Net Block,798.63,1501.97,1426.48,1363.27,374.16,368.29,366.25,363.3,406.67,78.34,3IINFOLTD
Capital Work in Progress,,32.71,,,,,,,,,3IINFOLTD
Investments,2019.0,1533.88,1533.87,1432.55,1227.99,1236.89,1127.59,1167.21,1199.84,1219.86,3IINFOLTD
Other Assets,759.18,1358.42,1516.74,921.45,899.22,880.66,850.64,927.55,969.76,1264.86,3IINFOLTD
Total,3576.81,4426.98,4477.09,3717.27,2501.37,2485.84,2344.48,2458.06,2576.27,2563.06,3IINFOLTD
Receivables,82.06,486.33,609.96,575.19,603.32,560.41,580.71,629.0,653.04,423.96,3IINFOLTD
Inventory,,,,,0.37,,,,,,3IINFOLTD
Cash & Bank,40.26,13.87,16.5,12.34,21.18,96.55,32.95,79.47,67.24,637.53,3IINFOLTD
No. of Equity Shares,191986549.0,571555000.0,572644400.0,603750900.0,640803928.0,1183650000.0,1615360000.0,1616644862.0,1616654866.0,,3IINFOLTD
New Bonus Shares,,,,,,,,,,,3IINFOLTD
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3IINFOLTD
