Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,20.04,19.15,20.53,17.85,19.67,22.85,38.0,43.2,33.61,33.75,BURNPUR
Expenses,18.38,17.92,19.04,93.02,19.31,36.31,38.08,42.17,35.72,33.37,BURNPUR
Other Income,0.07,0.22,0.34,0.55,0.03,0.71,0.43,1.07,2.16,0.03,BURNPUR
Depreciation,3.02,3.09,3.06,2.98,2.98,2.79,2.78,2.78,2.78,2.78,BURNPUR
Interest,,,,46.86,13.38,13.8,14.27,14.75,15.22,15.73,BURNPUR
Profit before tax,-1.29,-1.64,-1.23,-124.46,-15.97,-29.34,-16.7,-15.43,-17.95,-18.1,BURNPUR
Tax,0.55,0.49,0.59,0.55,0.43,0.44,0.46,0.43,0.3,0.3,BURNPUR
Net profit,-1.84,-2.13,-1.82,-125.02,-16.39,-29.78,-17.16,-15.87,-18.24,-18.39,BURNPUR
Operating Profit,1.66,1.23,1.49,-75.17,0.36,-13.46,-0.08,1.03,-2.11,0.38,BURNPUR
