Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1389.29,976.29,1272.35,534.14,184.02,869.83,1602.36,1887.71,1937.65,2383.61,KIOCL
Raw Material Cost,927.75,766.24,887.3,422.7,60.73,637.93,1134.16,1286.85,1387.73,1476.81,KIOCL
Change in Inventory,-2.15,88.84,19.08,71.39,-210.91,43.32,28.37,40.31,-6.32,-20.88,KIOCL
Power and Fuel,185.52,155.4,186.95,93.51,17.49,114.52,199.19,237.94,234.27,198.32,KIOCL
Other Mfr. Exp,88.41,61.44,80.71,39.92,25.82,81.42,110.24,119.41,119.58,109.37,KIOCL
Employee Cost,142.65,155.07,216.63,132.13,118.14,150.2,195.22,168.31,169.51,186.48,KIOCL
Selling and admin,40.2,36.11,36.46,59.75,21.25,25.83,27.12,28.84,20.22,18.28,KIOCL
Other Expenses,16.78,19.29,223.76,8.97,10.3,3.62,6.42,7.15,17.55,14.82,KIOCL
Other Income,171.37,205.18,444.82,214.8,213.82,154.64,147.26,124.97,118.88,94.22,KIOCL
Depreciation,40.9,43.22,42.32,32.09,22.51,22.02,18.65,19.27,27.49,27.46,KIOCL
Interest,0.9,1.19,0.72,,0.36,1.04,0.9,1.1,10.18,15.18,KIOCL
Profit before tax,115.4,32.35,61.4,31.26,-89.67,31.21,86.09,184.12,63.68,410.23,KIOCL
Tax,21.09,1.29,21.46,0.45,-9.52,-16.7,4.61,72.26,20.2,109.06,KIOCL
Net profit,94.3,31.05,39.94,30.82,-80.15,47.93,81.48,111.86,43.48,301.17,KIOCL
