Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.45,10.45,10.45,20.91,23.26,26.14,27.28,27.28,27.28,27.28,DEEPAKNTR
Reserves,242.32,270.14,297.07,325.92,452.63,705.99,916.57,1030.56,1464.05,1817.47,DEEPAKNTR
Borrowings,260.95,341.16,508.41,544.52,495.2,573.54,461.54,327.62,218.77,7.89,DEEPAKNTR
Other Liabilities,188.91,267.9,245.1,234.46,289.7,253.82,396.84,449.77,344.35,324.18,DEEPAKNTR
Total,702.63,889.65,1061.03,1125.81,1260.79,1559.49,1802.23,1835.23,2054.45,2176.82,DEEPAKNTR
Net Block,181.32,325.42,461.28,548.72,593.13,567.96,569.19,589.37,720.13,775.91,DEEPAKNTR
Capital Work in Progress,101.67,117.55,71.1,37.98,14.29,40.73,36.23,28.92,89.88,68.76,DEEPAKNTR
Investments,1.33,1.33,3.12,17.17,132.96,358.02,455.24,562.87,562.86,688.6,DEEPAKNTR
Other Assets,418.31,445.35,525.53,521.94,520.41,592.78,741.57,654.07,681.58,643.55,DEEPAKNTR
Total,702.63,889.65,1061.03,1125.81,1260.79,1559.49,1802.23,1835.23,2054.45,2176.82,DEEPAKNTR
Receivables,157.49,242.25,292.24,310.99,296.34,315.45,369.21,344.45,365.97,353.74,DEEPAKNTR
Inventory,86.51,105.32,134.43,107.3,122.95,142.35,189.92,240.0,241.02,216.05,DEEPAKNTR
Cash & Bank,93.54,9.5,6.44,2.74,3.88,1.79,32.11,5.58,3.73,4.43,DEEPAKNTR
No. of Equity Shares,10453819.0,10453819.0,10453819.0,104538190.0,116288190.0,130711266.0,136393041.0,136393041.0,136393041.0,136393041.0,DEEPAKNTR
New Bonus Shares,,,,,,,,,,,DEEPAKNTR
Face value,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,DEEPAKNTR
