Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,78.79,98.8,88.27,104.59,63.13,106.31,88.95,86.47,77.63,74.87,MCX
Expenses,52.07,54.52,51.76,66.63,44.47,56.5,50.54,52.63,49.84,48.4,MCX
Other Income,27.31,39.46,20.13,24.26,51.23,19.5,26.61,13.24,23.39,17.24,MCX
Depreciation,3.95,4.15,4.23,5.5,4.72,5.13,5.77,6.03,6.56,6.48,MCX
Interest,0.01,0.01,0.01,0.17,0.08,0.06,0.05,0.07,0.06,0.07,MCX
Profit before tax,50.07,79.58,52.4,56.55,65.09,64.12,59.2,40.98,44.56,37.16,MCX
Tax,9.86,16.85,3.96,-0.6,15.03,19.67,-4.21,11.06,11.6,9.98,MCX
Net profit,40.21,62.73,48.44,57.15,50.06,44.45,63.41,29.92,32.96,27.18,MCX
Operating Profit,26.72,44.28,36.51,37.96,18.66,49.81,38.41,33.84,27.79,26.47,MCX
